Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name sits down Name .,-32.49649873454202,-162.48249367271012,good,causative,116,syntax,argument_structure,trigram9,-32.49649873454202,-32.29649873454203,FALSE
Name rolled the cars .,-33.86591791694356,-169.32958958471778,good,causative,121,syntax,argument_structure,trigram1,-33.86591791694356,-33.54892541679932,FALSE
Name fell the cars .,-33.54892541679932,-167.74462708399662,bad,causative,121,syntax,argument_structure,trigram1,-33.86591791694356,-33.54892541679932,FALSE
Name rolled the cars .,-33.84135293173638,-169.20676465868192,good,causative,121,syntax,argument_structure,trigram10,-33.84135293173638,-33.641352931736385,FALSE
Name fell the cars .,-33.641352931736385,-168.20676465868192,bad,causative,121,syntax,argument_structure,trigram10,-33.84135293173638,-33.641352931736385,FALSE
Name rolled the cars .,-33.79371545233493,-168.96857726167465,good,causative,121,syntax,argument_structure,trigram2,-33.79371545233493,-33.4767229521907,FALSE
Name fell the cars .,-33.4767229521907,-167.3836147609535,bad,causative,121,syntax,argument_structure,trigram2,-33.79371545233493,-33.4767229521907,FALSE
Name rolled the cars .,-33.87358795204118,-169.3679397602059,good,causative,121,syntax,argument_structure,trigram3,-33.87358795204118,-33.556595451896946,FALSE
Name fell the cars .,-33.556595451896946,-167.78297725948474,bad,causative,121,syntax,argument_structure,trigram3,-33.87358795204118,-33.556595451896946,FALSE
Name rolled the cars .,-33.8321734459715,-169.1608672298575,good,causative,121,syntax,argument_structure,trigram4,-33.8321734459715,-33.8321734459715,FALSE
Name fell the cars .,-33.8321734459715,-169.1608672298575,bad,causative,121,syntax,argument_structure,trigram4,-33.8321734459715,-33.8321734459715,FALSE
Name rolled the cars .,-33.87358786838048,-169.36793934190243,good,causative,121,syntax,argument_structure,trigram5,-33.87358786838048,-33.55659536823626,FALSE
Name fell the cars .,-33.55659536823626,-167.7829768411813,bad,causative,121,syntax,argument_structure,trigram5,-33.87358786838048,-33.55659536823626,FALSE
Name rolled the cars .,-33.80605916147234,-169.0302958073617,good,causative,121,syntax,argument_structure,trigram6,-33.80605916147234,-33.48906666132811,FALSE
Name fell the cars .,-33.48906666132811,-167.44533330664055,bad,causative,121,syntax,argument_structure,trigram6,-33.80605916147234,-33.48906666132811,FALSE
Name rolled the cars .,-33.91173425474129,-169.55867127370647,good,causative,121,syntax,argument_structure,trigram7,-33.91173425474129,-33.91173425474129,FALSE
Name fell the cars .,-33.91173425474129,-169.55867127370647,bad,causative,121,syntax,argument_structure,trigram7,-33.91173425474129,-33.91173425474129,FALSE
Name rolled the cars .,-33.81198385244504,-169.0599192622252,good,causative,121,syntax,argument_structure,trigram8,-33.81198385244504,-33.81198385244504,FALSE
Name fell the cars .,-33.81198385244504,-169.0599192622252,bad,causative,121,syntax,argument_structure,trigram8,-33.81198385244504,-33.81198385244504,FALSE
Name rolled the cars .,-33.839347838075255,-169.19673919037626,good,causative,121,syntax,argument_structure,trigram9,-33.839347838075255,-33.63934783807525,FALSE
Name fell the cars .,-33.63934783807525,-168.19673919037626,bad,causative,121,syntax,argument_structure,trigram9,-33.839347838075255,-33.63934783807525,FALSE
Name would n't waste away every box .,-33.420355452320145,-267.36284361856116,bad,causative,171,syntax,argument_structure,trigram1,-33.28284760021048,-33.420355452320145,TRUE
Name would n't open every box .,-33.28284760021048,-232.9799332014734,good,causative,171,syntax,argument_structure,trigram1,-33.28284760021048,-33.420355452320145,TRUE
Name would n't waste away every box .,-33.63158329096761,-269.0526663277409,bad,causative,171,syntax,argument_structure,trigram10,-33.521406058799,-33.63158329096761,TRUE
Name would n't open every box .,-33.521406058799,-234.649842411593,good,causative,171,syntax,argument_structure,trigram10,-33.521406058799,-33.63158329096761,TRUE
Name would n't waste away every box .,-33.352390460117896,-266.81912368094316,bad,causative,171,syntax,argument_structure,trigram2,-33.209133892028106,-33.352390460117896,TRUE
Name would n't open every box .,-33.209133892028106,-232.46393724419673,good,causative,171,syntax,argument_structure,trigram2,-33.209133892028106,-33.352390460117896,TRUE
Name would n't waste away every box .,-33.560098428463576,-268.4807874277086,bad,causative,171,syntax,argument_structure,trigram3,-33.441458139360456,-33.560098428463576,TRUE
Name would n't open every box .,-33.441458139360456,-234.0902069755232,good,causative,171,syntax,argument_structure,trigram3,-33.441458139360456,-33.560098428463576,TRUE
Name would n't waste away every box .,-33.39084845375446,-267.12678763003566,bad,causative,171,syntax,argument_structure,trigram4,-33.24759188566467,-33.39084845375446,TRUE
Name would n't open every box .,-33.24759188566467,-232.73314319965266,good,causative,171,syntax,argument_structure,trigram4,-33.24759188566467,-33.39084845375446,TRUE
Name would n't waste away every box .,-33.60490509116694,-268.83924072933553,bad,causative,171,syntax,argument_structure,trigram5,-33.49266576583012,-33.60490509116694,TRUE
Name would n't open every box .,-33.49266576583012,-234.4486603608108,good,causative,171,syntax,argument_structure,trigram5,-33.49266576583012,-33.60490509116694,TRUE
Name would n't waste away every box .,-33.32616553611953,-266.60932428895626,bad,causative,171,syntax,argument_structure,trigram6,-33.17739916329606,-33.32616553611953,TRUE
Name would n't open every box .,-33.17739916329606,-232.2417941430724,good,causative,171,syntax,argument_structure,trigram6,-33.17739916329606,-33.32616553611953,TRUE
Name would n't waste away every box .,-33.46444606517726,-267.7155685214181,bad,causative,171,syntax,argument_structure,trigram7,-33.32669168093322,-33.46444606517726,TRUE
Name would n't open every box .,-33.32669168093322,-233.28684176653258,good,causative,171,syntax,argument_structure,trigram7,-33.32669168093322,-33.46444606517726,TRUE
Name would n't waste away every box .,-33.4638635398549,-267.7109083188392,bad,causative,171,syntax,argument_structure,trigram8,-33.32841778091345,-33.4638635398549,TRUE
Name would n't open every box .,-33.32841778091345,-233.29892446639414,good,causative,171,syntax,argument_structure,trigram8,-33.32841778091345,-33.4638635398549,TRUE
Name would n't waste away every box .,-33.49311588703389,-267.9449270962711,bad,causative,171,syntax,argument_structure,trigram9,-33.35793989402798,-33.49311588703389,TRUE
Name would n't open every box .,-33.35793989402798,-233.50557925819584,good,causative,171,syntax,argument_structure,trigram9,-33.35793989402798,-33.49311588703389,TRUE
Name could sneeze Name .,-32.44984323365075,-162.24921616825375,bad,causative,173,syntax,argument_structure,trigram1,-32.60535443089025,-32.44984323365075,FALSE
Name could stand up Name .,-32.60535443089025,-195.63212658534152,good,causative,173,syntax,argument_structure,trigram1,-32.60535443089025,-32.44984323365075,FALSE
Name could sneeze Name .,-32.505255909383294,-162.52627954691647,bad,causative,173,syntax,argument_structure,trigram10,-32.82151724384406,-32.505255909383294,FALSE
Name could stand up Name .,-32.82151724384406,-196.92910346306437,good,causative,173,syntax,argument_structure,trigram10,-32.82151724384406,-32.505255909383294,FALSE
Name could sneeze Name .,-32.43004466813356,-162.1502233406678,bad,causative,173,syntax,argument_structure,trigram2,-32.58423496290238,-32.43004466813356,FALSE
Name could stand up Name .,-32.58423496290238,-195.50540977741426,good,causative,173,syntax,argument_structure,trigram2,-32.58423496290238,-32.43004466813356,FALSE
Name could sneeze Name .,-32.45609538379112,-162.28047691895557,bad,causative,173,syntax,argument_structure,trigram3,-32.611842895190165,-32.45609538379112,FALSE
Name could stand up Name .,-32.611842895190165,-195.671057371141,good,causative,173,syntax,argument_structure,trigram3,-32.611842895190165,-32.45609538379112,FALSE
Name could sneeze Name .,-32.51304202566802,-162.5652101283401,bad,causative,173,syntax,argument_structure,trigram4,-32.826475759787186,-32.51304202566802,FALSE
Name could stand up Name .,-32.826475759787186,-196.95885455872312,good,causative,173,syntax,argument_structure,trigram4,-32.826475759787186,-32.51304202566802,FALSE
Name could sneeze Name .,-32.44262424657006,-162.2131212328503,bad,causative,173,syntax,argument_structure,trigram5,-32.600616933562506,-32.44262424657006,FALSE
Name could stand up Name .,-32.600616933562506,-195.60370160137504,good,causative,173,syntax,argument_structure,trigram5,-32.600616933562506,-32.44262424657006,FALSE
Name could sneeze Name .,-32.44569439825547,-162.22847199127733,bad,causative,173,syntax,argument_structure,trigram6,-32.76600035619353,-32.44569439825547,FALSE
Name could stand up Name .,-32.76600035619353,-196.59600213716118,good,causative,173,syntax,argument_structure,trigram6,-32.76600035619353,-32.44569439825547,FALSE
Name could sneeze Name .,-32.55069296364549,-162.75346481822743,bad,causative,173,syntax,argument_structure,trigram7,-32.86369859551883,-32.55069296364549,FALSE
Name could stand up Name .,-32.86369859551883,-197.18219157311296,good,causative,173,syntax,argument_structure,trigram7,-32.86369859551883,-32.55069296364549,FALSE
Name could sneeze Name .,-32.47293819414589,-162.36469097072944,bad,causative,173,syntax,argument_structure,trigram8,-32.62944580386242,-32.47293819414589,FALSE
Name could stand up Name .,-32.62944580386242,-195.7766748231745,good,causative,173,syntax,argument_structure,trigram8,-32.62944580386242,-32.47293819414589,FALSE
Name could sneeze Name .,-32.49649873454202,-162.48249367271012,bad,causative,173,syntax,argument_structure,trigram9,-32.65364025179756,-32.49649873454202,FALSE
Name could stand up Name .,-32.65364025179756,-195.92184151078538,good,causative,173,syntax,argument_structure,trigram9,-32.65364025179756,-32.49649873454202,FALSE
Name moves Name .,-31.96657643779149,-127.86630575116597,good,causative,221,syntax,argument_structure,trigram1,-31.96657643779149,-32.77202109755692,TRUE
Name got a job Name .,-32.77202109755692,-196.63212658534152,bad,causative,221,syntax,argument_structure,trigram1,-31.96657643779149,-32.77202109755692,TRUE
Name moves Name .,-32.030863907692144,-128.12345563076858,good,causative,221,syntax,argument_structure,trigram10,-32.030863907692144,-32.82151724384406,TRUE
Name got a job Name .,-32.82151724384406,-196.92910346306437,bad,causative,221,syntax,argument_structure,trigram10,-32.030863907692144,-32.82151724384406,TRUE
Name moves Name .,-31.94875922598033,-127.79503690392133,good,causative,221,syntax,argument_structure,trigram2,-31.94875922598033,-32.75090162956904,TRUE
Name got a job Name .,-32.75090162956904,-196.50540977741426,bad,causative,221,syntax,argument_structure,trigram2,-31.94875922598033,-32.75090162956904,TRUE
Name moves Name .,-31.97247411669253,-127.88989646677014,good,causative,221,syntax,argument_structure,trigram3,-31.97247411669253,-32.77850956185683,TRUE
Name got a job Name .,-32.77850956185683,-196.671057371141,bad,causative,221,syntax,argument_structure,trigram3,-31.97247411669253,-32.77850956185683,TRUE
Name moves Name .,-32.04289142448927,-128.17156569795708,good,causative,221,syntax,argument_structure,trigram4,-32.04289142448927,-32.826475759787186,TRUE
Name got a job Name .,-32.826475759787186,-196.95885455872312,bad,causative,221,syntax,argument_structure,trigram4,-32.04289142448927,-32.826475759787186,TRUE
Name moves Name .,-31.9556352160814,-127.8225408643256,good,causative,221,syntax,argument_structure,trigram5,-31.9556352160814,-32.76728360022917,TRUE
Name got a job Name .,-32.76728360022917,-196.60370160137504,bad,causative,221,syntax,argument_structure,trigram5,-31.9556352160814,-32.76728360022917,TRUE
Name moves Name .,-31.965235461348367,-127.86094184539347,good,causative,221,syntax,argument_structure,trigram6,-31.965235461348367,-32.76600035619353,TRUE
Name got a job Name .,-32.76600035619353,-196.59600213716118,bad,causative,221,syntax,argument_structure,trigram6,-31.965235461348367,-32.76600035619353,TRUE
Name moves Name .,-32.081184515835474,-128.3247380633419,good,causative,221,syntax,argument_structure,trigram7,-32.081184515835474,-32.86369859551883,TRUE
Name got a job Name .,-32.86369859551883,-197.18219157311296,bad,causative,221,syntax,argument_structure,trigram7,-32.081184515835474,-32.86369859551883,TRUE
Name moves Name .,-31.9881767795711,-127.9527071182844,good,causative,221,syntax,argument_structure,trigram8,-31.9881767795711,-32.79611247052908,TRUE
Name got a job Name .,-32.79611247052908,-196.7766748231745,bad,causative,221,syntax,argument_structure,trigram8,-31.9881767795711,-32.79611247052908,TRUE
Name moves Name .,-32.01078645865872,-128.04314583463488,good,causative,221,syntax,argument_structure,trigram9,-32.01078645865872,-32.82030691846423,TRUE
Name got a job Name .,-32.82030691846423,-196.92184151078538,bad,causative,221,syntax,argument_structure,trigram9,-32.01078645865872,-32.82030691846423,TRUE
Name tipped over this carriage .,-34.04957708375445,-204.29746250252668,good,causative,305,syntax,argument_structure,trigram1,-34.04957708375445,-33.98291041708778,FALSE
Name falls this carriage .,-33.98291041708778,-169.9145520854389,bad,causative,305,syntax,argument_structure,trigram1,-34.04957708375445,-33.98291041708778,FALSE
Name tipped over this carriage .,-34.13866349936104,-204.83198099616624,good,causative,305,syntax,argument_structure,trigram10,-34.13866349936104,-34.08583141600367,FALSE
Name falls this carriage .,-34.08583141600367,-170.42915708001834,bad,causative,305,syntax,argument_structure,trigram10,-34.13866349936104,-34.08583141600367,FALSE
Name tipped over this carriage .,-34.188519770079786,-205.13111862047873,good,causative,305,syntax,argument_structure,trigram2,-34.188519770079786,-34.155186436746455,FALSE
Name falls this carriage .,-34.155186436746455,-170.77593218373227,bad,causative,305,syntax,argument_structure,trigram2,-34.188519770079786,-34.155186436746455,FALSE
Name tipped over this carriage .,-34.12642003539855,-204.75852021239132,good,causative,305,syntax,argument_structure,trigram3,-34.12642003539855,-34.07358795204118,FALSE
Name falls this carriage .,-34.07358795204118,-170.3679397602059,bad,causative,305,syntax,argument_structure,trigram3,-34.12642003539855,-34.07358795204118,FALSE
Name tipped over this carriage .,-34.060311097049684,-204.3618665822981,good,causative,305,syntax,argument_structure,trigram4,-34.060311097049684,-33.993644430383014,FALSE
Name falls this carriage .,-33.993644430383014,-169.96822215191509,bad,causative,305,syntax,argument_structure,trigram4,-34.060311097049684,-33.993644430383014,FALSE
Name tipped over this carriage .,-34.12641995173786,-204.75851971042715,good,causative,305,syntax,argument_structure,trigram5,-34.12641995173786,-34.073587868380486,FALSE
Name falls this carriage .,-34.073587868380486,-170.36793934190243,bad,causative,305,syntax,argument_structure,trigram5,-34.12641995173786,-34.073587868380486,FALSE
Name tipped over this carriage .,-34.034196812550526,-204.20518087530314,good,causative,305,syntax,argument_structure,trigram6,-34.034196812550526,-33.967530145883856,FALSE
Name falls this carriage .,-33.967530145883856,-169.8376507294193,bad,causative,305,syntax,argument_structure,trigram6,-34.034196812550526,-33.967530145883856,FALSE
Name tipped over this carriage .,-34.164566338098666,-204.987398028592,good,causative,305,syntax,argument_structure,trigram7,-34.164566338098666,-34.11173425474129,FALSE
Name falls this carriage .,-34.11173425474129,-170.55867127370647,bad,causative,305,syntax,argument_structure,trigram7,-34.164566338098666,-34.11173425474129,FALSE
Name tipped over this carriage .,-34.14782343565818,-204.8869406139491,good,causative,305,syntax,argument_structure,trigram8,-34.14782343565818,-34.09499135230081,FALSE
Name falls this carriage .,-34.09499135230081,-170.47495676150405,bad,causative,305,syntax,argument_structure,trigram8,-34.14782343565818,-34.09499135230081,FALSE
Name tipped over this carriage .,-34.10601450474192,-204.63608702845153,good,causative,305,syntax,argument_structure,trigram9,-34.10601450474192,-34.03934783807525,FALSE
Name falls this carriage .,-34.03934783807525,-170.19673919037626,bad,causative,305,syntax,argument_structure,trigram9,-34.10601450474192,-34.03934783807525,FALSE
Name was rolling that bicycle .,-33.88291041708778,-203.29746250252668,good,causative,378,syntax,argument_structure,trigram1,-33.88291041708778,-33.88291041708778,FALSE
Name was falling that bicycle .,-33.88291041708778,-203.29746250252668,bad,causative,378,syntax,argument_structure,trigram1,-33.88291041708778,-33.88291041708778,FALSE
Name was rolling that bicycle .,-33.80533016602771,-202.83198099616624,good,causative,378,syntax,argument_structure,trigram10,-33.80533016602771,-33.80533016602771,FALSE
Name was falling that bicycle .,-33.80533016602771,-202.83198099616624,bad,causative,378,syntax,argument_structure,trigram10,-33.80533016602771,-33.80533016602771,FALSE
Name was rolling that bicycle .,-33.59102601995959,-201.54615611975754,good,causative,378,syntax,argument_structure,trigram2,-33.59102601995959,-33.59102601995959,FALSE
Name was falling that bicycle .,-33.59102601995959,-201.54615611975754,bad,causative,378,syntax,argument_structure,trigram2,-33.59102601995959,-33.59102601995959,FALSE
Name was rolling that bicycle .,-33.739432019583994,-202.43659211750398,good,causative,378,syntax,argument_structure,trigram3,-33.739432019583994,-33.739432019583994,FALSE
Name was falling that bicycle .,-33.739432019583994,-202.43659211750398,bad,causative,378,syntax,argument_structure,trigram3,-33.739432019583994,-33.739432019583994,FALSE
Name was rolling that bicycle .,-33.69865693014264,-202.19194158085583,good,causative,378,syntax,argument_structure,trigram4,-33.69865693014264,-33.69865693014264,FALSE
Name was falling that bicycle .,-33.69865693014264,-202.19194158085583,bad,causative,378,syntax,argument_structure,trigram4,-33.69865693014264,-33.69865693014264,FALSE
Name was rolling that bicycle .,-33.79308661840452,-202.75851971042715,good,causative,378,syntax,argument_structure,trigram5,-33.79308661840452,-33.79308661840452,FALSE
Name was falling that bicycle .,-33.79308661840452,-202.75851971042715,bad,causative,378,syntax,argument_structure,trigram5,-33.79308661840452,-33.79308661840452,FALSE
Name was rolling that bicycle .,-33.70086347921719,-202.20518087530314,good,causative,378,syntax,argument_structure,trigram6,-33.70086347921719,-33.70086347921719,FALSE
Name was falling that bicycle .,-33.70086347921719,-202.20518087530314,bad,causative,378,syntax,argument_structure,trigram6,-33.70086347921719,-33.70086347921719,FALSE
Name was rolling that bicycle .,-33.928726754885524,-203.57236052931316,good,causative,378,syntax,argument_structure,trigram7,-33.928726754885524,-33.928726754885524,FALSE
Name was falling that bicycle .,-33.928726754885524,-203.57236052931316,bad,causative,378,syntax,argument_structure,trigram7,-33.928726754885524,-33.928726754885524,FALSE
Name was rolling that bicycle .,-33.81449010232485,-202.8869406139491,good,causative,378,syntax,argument_structure,trigram8,-33.81449010232485,-33.81449010232485,FALSE
Name was falling that bicycle .,-33.81449010232485,-202.8869406139491,bad,causative,378,syntax,argument_structure,trigram8,-33.81449010232485,-33.81449010232485,FALSE
Name was rolling that bicycle .,-33.74436033783486,-202.46616202700918,good,causative,378,syntax,argument_structure,trigram9,-33.74436033783486,-33.74436033783486,FALSE
Name was falling that bicycle .,-33.74436033783486,-202.46616202700918,bad,causative,378,syntax,argument_structure,trigram9,-33.74436033783486,-33.74436033783486,FALSE
Name was falling a car .,-33.10893438545866,-198.65360631275198,bad,causative,440,syntax,argument_structure,trigram1,-33.10893438545866,-33.10893438545866,FALSE
Name was rolling a car .,-33.10893438545866,-198.65360631275198,good,causative,440,syntax,argument_structure,trigram1,-33.10893438545866,-33.10893438545866,FALSE
Name was falling a car .,-32.82762206417585,-196.9657323850551,bad,causative,440,syntax,argument_structure,trigram10,-32.82762206417585,-32.82762206417585,FALSE
Name was rolling a car .,-32.82762206417585,-196.9657323850551,good,causative,440,syntax,argument_structure,trigram10,-32.82762206417585,-32.82762206417585,FALSE
Name was falling a car .,-32.66271675190443,-195.9763005114266,bad,causative,440,syntax,argument_structure,trigram2,-32.66271675190443,-32.66271675190443,FALSE
Name was rolling a car .,-32.66271675190443,-195.9763005114266,good,causative,440,syntax,argument_structure,trigram2,-32.66271675190443,-32.66271675190443,FALSE
Name was falling a car .,-32.67984001881431,-196.07904011288588,bad,causative,440,syntax,argument_structure,trigram3,-32.67984001881431,-32.67984001881431,FALSE
Name was rolling a car .,-32.67984001881431,-196.07904011288588,good,causative,440,syntax,argument_structure,trigram3,-32.67984001881431,-32.67984001881431,FALSE
Name was falling a car .,-32.7424959977816,-196.4549759866896,bad,causative,440,syntax,argument_structure,trigram4,-32.7424959977816,-32.7424959977816,FALSE
Name was rolling a car .,-32.7424959977816,-196.4549759866896,good,causative,440,syntax,argument_structure,trigram4,-32.7424959977816,-32.7424959977816,FALSE
Name was falling a car .,-32.89821431679357,-197.38928590076142,bad,causative,440,syntax,argument_structure,trigram5,-32.89821431679357,-32.89821431679357,FALSE
Name was rolling a car .,-32.89821431679357,-197.38928590076142,good,causative,440,syntax,argument_structure,trigram5,-32.89821431679357,-32.89821431679357,FALSE
Name was falling a car .,-32.77896656913114,-196.67379941478686,bad,causative,440,syntax,argument_structure,trigram6,-32.77896656913114,-32.77896656913114,FALSE
Name was rolling a car .,-32.77896656913114,-196.67379941478686,good,causative,440,syntax,argument_structure,trigram6,-32.77896656913114,-32.77896656913114,FALSE
Name was falling a car .,-32.93636070315438,-197.61816421892627,bad,causative,440,syntax,argument_structure,trigram7,-32.93636070315438,-32.93636070315438,FALSE
Name was rolling a car .,-32.93636070315438,-197.61816421892627,good,causative,440,syntax,argument_structure,trigram7,-32.93636070315438,-32.93636070315438,FALSE
Name was falling a car .,-32.807091082431775,-196.84254649459064,bad,causative,440,syntax,argument_structure,trigram8,-32.807091082431775,-32.807091082431775,FALSE
Name was rolling a car .,-32.807091082431775,-196.84254649459064,good,causative,440,syntax,argument_structure,trigram8,-32.807091082431775,-32.807091082431775,FALSE
Name was falling a car .,-32.841854087955056,-197.05112452773034,bad,causative,440,syntax,argument_structure,trigram9,-32.841854087955056,-32.841854087955056,FALSE
Name was rolling a car .,-32.841854087955056,-197.05112452773034,good,causative,440,syntax,argument_structure,trigram9,-32.841854087955056,-32.841854087955056,FALSE
Name can n't fall apart these forks .,-33.88291041708778,-271.0632833367022,bad,causative,459,syntax,argument_structure,trigram1,-33.95433898851635,-33.88291041708778,FALSE
Name can n't break these forks .,-33.95433898851635,-237.68037291961446,good,causative,459,syntax,argument_structure,trigram1,-33.95433898851635,-33.88291041708778,FALSE
Name can n't fall apart these forks .,-33.75658329096761,-270.0526663277409,bad,causative,459,syntax,argument_structure,trigram10,-33.66426320165614,-33.75658329096761,TRUE
Name can n't break these forks .,-33.66426320165614,-235.64984241159297,good,causative,459,syntax,argument_structure,trigram10,-33.66426320165614,-33.75658329096761,TRUE
Name can n't fall apart these forks .,-33.689945424885536,-269.5195633990843,bad,causative,459,syntax,argument_structure,trigram2,-33.737768137476834,-33.689945424885536,FALSE
Name can n't break these forks .,-33.737768137476834,-236.16437696233783,good,causative,459,syntax,argument_structure,trigram2,-33.737768137476834,-33.689945424885536,FALSE
Name can n't fall apart these forks .,-33.56746013959527,-268.53968111676215,bad,causative,459,syntax,argument_structure,trigram3,-33.5927286663681,-33.56746013959527,FALSE
Name can n't break these forks .,-33.5927286663681,-235.14910066457674,good,causative,459,syntax,argument_structure,trigram3,-33.5927286663681,-33.56746013959527,FALSE
Name can n't fall apart these forks .,-33.542725065125815,-268.3418005210065,bad,causative,459,syntax,argument_structure,trigram4,-33.564022298660504,-33.542725065125815,FALSE
Name can n't break these forks .,-33.564022298660504,-234.9481560906235,good,causative,459,syntax,argument_structure,trigram4,-33.564022298660504,-33.542725065125815,FALSE
Name can n't fall apart these forks .,-33.49433974334443,-267.95471794675547,bad,causative,459,syntax,argument_structure,trigram5,-33.50916251117582,-33.49433974334443,FALSE
Name can n't break these forks .,-33.50916251117582,-234.56413757823074,good,causative,459,syntax,argument_structure,trigram5,-33.50916251117582,-33.49433974334443,FALSE
Name can n't fall apart these forks .,-33.62916882143279,-269.03335057146234,bad,causative,459,syntax,argument_structure,trigram6,-33.5236886322255,-33.62916882143279,TRUE
Name can n't break these forks .,-33.5236886322255,-234.6658204255785,good,causative,459,syntax,argument_structure,trigram6,-33.5236886322255,-33.62916882143279,TRUE
Name can n't fall apart these forks .,-33.928726754885524,-271.4298140390842,bad,causative,459,syntax,argument_structure,trigram7,-33.857298183456955,-33.928726754885524,TRUE
Name can n't break these forks .,-33.857298183456955,-237.0010872841987,good,causative,459,syntax,argument_structure,trigram7,-33.857298183456955,-33.928726754885524,TRUE
Name can n't fall apart these forks .,-33.746742840584126,-269.973942724673,bad,causative,459,syntax,argument_structure,trigram8,-33.65170841031828,-33.746742840584126,TRUE
Name can n't break these forks .,-33.65170841031828,-235.56195887222796,good,causative,459,syntax,argument_structure,trigram8,-33.65170841031828,-33.746742840584126,TRUE
Name can n't fall apart these forks .,-33.81434783807526,-270.51478270460206,bad,causative,459,syntax,argument_structure,trigram9,-33.86791926664669,-33.81434783807526,FALSE
Name can n't break these forks .,-33.86791926664669,-237.0754348665268,good,causative,459,syntax,argument_structure,trigram9,-33.86791926664669,-33.81434783807526,FALSE
Name falls some wheelbarrow .,-34.065917916943555,-170.32958958471778,bad,causative,461,syntax,argument_structure,trigram1,-34.065917916943555,-34.065917916943555,FALSE
Name broke some wheelbarrow .,-34.065917916943555,-170.32958958471778,good,causative,461,syntax,argument_structure,trigram1,-34.065917916943555,-34.065917916943555,FALSE
Name falls some wheelbarrow .,-34.08583141600367,-170.42915708001834,bad,causative,461,syntax,argument_structure,trigram10,-34.08583141600367,-34.08583141600367,FALSE
Name broke some wheelbarrow .,-34.08583141600367,-170.42915708001834,good,causative,461,syntax,argument_structure,trigram10,-34.08583141600367,-34.08583141600367,FALSE
Name falls some wheelbarrow .,-34.35518643674645,-171.77593218373227,bad,causative,461,syntax,argument_structure,trigram2,-34.35518643674645,-34.35518643674645,FALSE
Name broke some wheelbarrow .,-34.35518643674645,-171.77593218373227,good,causative,461,syntax,argument_structure,trigram2,-34.35518643674645,-34.35518643674645,FALSE
Name falls some wheelbarrow .,-34.07358795204118,-170.3679397602059,bad,causative,461,syntax,argument_structure,trigram3,-34.07358795204118,-34.07358795204118,FALSE
