Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what do those children know who were n't running around *T* ?,-32.70267634539756,-392.43211614477076,bad,wh_island,178,syntax,island_effects,trigram4,-32.61934301206423,-32.70267634539756,TRUE
what do those children know they were n't running around *T* ?,-32.61934301206423,-391.43211614477076,good,wh_island,178,syntax,island_effects,trigram4,-32.61934301206423,-32.70267634539756,TRUE
what do those children know who were n't running around *T* ?,-32.70339547719123,-392.4407457262947,bad,wh_island,178,syntax,island_effects,trigram5,-32.62006214385789,-32.70339547719123,TRUE
what do those children know they were n't running around *T* ?,-32.62006214385789,-391.4407457262947,good,wh_island,178,syntax,island_effects,trigram5,-32.62006214385789,-32.70339547719123,TRUE
what do those children know who were n't running around *T* ?,-32.8009259795137,-393.6111117541644,bad,wh_island,178,syntax,island_effects,trigram6,-32.668845771120274,-32.8009259795137,TRUE
what do those children know they were n't running around *T* ?,-32.668845771120274,-392.0261492534433,good,wh_island,178,syntax,island_effects,trigram6,-32.668845771120274,-32.8009259795137,TRUE
what do those children know who were n't running around *T* ?,-32.73753771443386,-392.8504525732063,bad,wh_island,178,syntax,island_effects,trigram7,-32.60545750604043,-32.73753771443386,TRUE
what do those children know they were n't running around *T* ?,-32.60545750604043,-391.26549007248514,good,wh_island,178,syntax,island_effects,trigram7,-32.60545750604043,-32.73753771443386,TRUE
what do those children know who were n't running around *T* ?,-32.7174199796657,-392.6090397559884,bad,wh_island,178,syntax,island_effects,trigram8,-32.63408664633237,-32.7174199796657,TRUE
what do those children know they were n't running around *T* ?,-32.63408664633237,-391.6090397559884,good,wh_island,178,syntax,island_effects,trigram8,-32.63408664633237,-32.7174199796657,TRUE
what do those children know who were n't running around *T* ?,-32.720100258924205,-392.64120310709046,bad,wh_island,178,syntax,island_effects,trigram9,-32.63676692559087,-32.720100258924205,TRUE
what do those children know they were n't running around *T* ?,-32.63676692559087,-391.64120310709046,good,wh_island,178,syntax,island_effects,trigram9,-32.63676692559087,-32.720100258924205,TRUE
what would n't Name realize she did n't bike to *T* ?,-32.62047898966401,-391.4457478759681,good,wh_island,181,syntax,island_effects,trigram1,-32.62047898966401,-32.90876495788378,TRUE
what would n't Name realize who did n't bike to *T* ?,-32.90876495788378,-394.90517949460536,bad,wh_island,181,syntax,island_effects,trigram1,-32.62047898966401,-32.90876495788378,TRUE
what would n't Name realize she did n't bike to *T* ?,-32.68870883618771,-392.26450603425246,good,wh_island,181,syntax,island_effects,trigram10,-32.68870883618771,-32.93870883618771,TRUE
what would n't Name realize who did n't bike to *T* ?,-32.93870883618771,-395.26450603425246,bad,wh_island,181,syntax,island_effects,trigram10,-32.68870883618771,-32.93870883618771,TRUE
what would n't Name realize she did n't bike to *T* ?,-32.72842474313829,-392.7410969176595,good,wh_island,181,syntax,island_effects,trigram2,-32.72842474313829,-32.94383828486506,TRUE
what would n't Name realize who did n't bike to *T* ?,-32.94383828486506,-395.3260594183807,bad,wh_island,181,syntax,island_effects,trigram2,-32.72842474313829,-32.94383828486506,TRUE
what would n't Name realize she did n't bike to *T* ?,-32.63563689603318,-391.6276427523982,good,wh_island,181,syntax,island_effects,trigram3,-32.63563689603318,-32.92392286425295,TRUE
what would n't Name realize who did n't bike to *T* ?,-32.92392286425295,-395.08707437103544,bad,wh_island,181,syntax,island_effects,trigram3,-32.63563689603318,-32.92392286425295,TRUE
what would n't Name realize she did n't bike to *T* ?,-32.85271539010359,-394.2325846812431,good,wh_island,181,syntax,island_effects,trigram4,-32.85271539010359,-33.046209398010866,TRUE
what would n't Name realize who did n't bike to *T* ?,-33.046209398010866,-396.5545127761304,bad,wh_island,181,syntax,island_effects,trigram4,-32.85271539010359,-33.046209398010866,TRUE
what would n't Name realize she did n't bike to *T* ?,-32.597800576844016,-391.17360692212816,good,wh_island,181,syntax,island_effects,trigram5,-32.597800576844016,-32.88608654506378,TRUE
what would n't Name realize who did n't bike to *T* ?,-32.88608654506378,-394.6330385407654,bad,wh_island,181,syntax,island_effects,trigram5,-32.597800576844016,-32.88608654506378,TRUE
what would n't Name realize she did n't bike to *T* ?,-32.63483045210046,-391.6179654252055,good,wh_island,181,syntax,island_effects,trigram6,-32.63483045210046,-32.868776695605256,TRUE
what would n't Name realize who did n't bike to *T* ?,-32.868776695605256,-394.4253203472631,bad,wh_island,181,syntax,island_effects,trigram6,-32.63483045210046,-32.868776695605256,TRUE
what would n't Name realize she did n't bike to *T* ?,-32.73692275357006,-392.8430730428408,good,wh_island,181,syntax,island_effects,trigram7,-32.73692275357006,-32.952336295296824,TRUE
what would n't Name realize who did n't bike to *T* ?,-32.952336295296824,-395.4280355435619,bad,wh_island,181,syntax,island_effects,trigram7,-32.73692275357006,-32.952336295296824,TRUE
what would n't Name realize she did n't bike to *T* ?,-32.67975855615817,-392.15710267389807,good,wh_island,181,syntax,island_effects,trigram8,-32.67975855615817,-32.92975855615817,TRUE
what would n't Name realize who did n't bike to *T* ?,-32.92975855615817,-395.15710267389807,bad,wh_island,181,syntax,island_effects,trigram8,-32.67975855615817,-32.92975855615817,TRUE
what would n't Name realize she did n't bike to *T* ?,-32.74919605589273,-392.9903526707128,good,wh_island,181,syntax,island_effects,trigram9,-32.74919605589273,-32.99919605589273,TRUE
what would n't Name realize who did n't bike to *T* ?,-32.99919605589273,-395.9903526707128,bad,wh_island,181,syntax,island_effects,trigram9,-32.74919605589273,-32.99919605589273,TRUE
what could n't Name figure out who should walk through *T* ?,-33.48129535118239,-401.7755442141887,bad,wh_island,221,syntax,island_effects,trigram1,-33.48129535118239,-33.48129535118239,FALSE
what could n't Name figure out she should walk through *T* ?,-33.48129535118239,-401.7755442141887,good,wh_island,221,syntax,island_effects,trigram1,-33.48129535118239,-33.48129535118239,FALSE
what could n't Name figure out who should walk through *T* ?,-33.487455711247804,-401.84946853497365,bad,wh_island,221,syntax,island_effects,trigram10,-33.487455711247804,-33.487455711247804,FALSE
what could n't Name figure out she should walk through *T* ?,-33.487455711247804,-401.84946853497365,good,wh_island,221,syntax,island_effects,trigram10,-33.487455711247804,-33.487455711247804,FALSE
what could n't Name figure out who should walk through *T* ?,-33.42561826099212,-401.1074191319054,bad,wh_island,221,syntax,island_effects,trigram2,-33.42561826099212,-33.42561826099212,FALSE
what could n't Name figure out she should walk through *T* ?,-33.42561826099212,-401.1074191319054,good,wh_island,221,syntax,island_effects,trigram2,-33.42561826099212,-33.42561826099212,FALSE
what could n't Name figure out who should walk through *T* ?,-33.46623908426951,-401.59486901123415,bad,wh_island,221,syntax,island_effects,trigram3,-33.46623908426951,-33.46623908426951,FALSE
what could n't Name figure out she should walk through *T* ?,-33.46623908426951,-401.59486901123415,good,wh_island,221,syntax,island_effects,trigram3,-33.46623908426951,-33.46623908426951,FALSE
what could n't Name figure out who should walk through *T* ?,-33.477036481464395,-401.72443777757275,bad,wh_island,221,syntax,island_effects,trigram4,-33.477036481464395,-33.477036481464395,FALSE
what could n't Name figure out she should walk through *T* ?,-33.477036481464395,-401.72443777757275,good,wh_island,221,syntax,island_effects,trigram4,-33.477036481464395,-33.477036481464395,FALSE
what could n't Name figure out who should walk through *T* ?,-33.46941987839712,-401.6330385407654,bad,wh_island,221,syntax,island_effects,trigram5,-33.46941987839712,-33.46941987839712,FALSE
what could n't Name figure out she should walk through *T* ?,-33.46941987839712,-401.6330385407654,good,wh_island,221,syntax,island_effects,trigram5,-33.46941987839712,-33.46941987839712,FALSE
what could n't Name figure out who should walk through *T* ?,-33.444350911905964,-401.3322109428716,bad,wh_island,221,syntax,island_effects,trigram6,-33.444350911905964,-33.444350911905964,FALSE
what could n't Name figure out she should walk through *T* ?,-33.444350911905964,-401.3322109428716,good,wh_island,221,syntax,island_effects,trigram6,-33.444350911905964,-33.444350911905964,FALSE
what could n't Name figure out who should walk through *T* ?,-33.50356211563976,-402.0427453876771,bad,wh_island,221,syntax,island_effects,trigram7,-33.50356211563976,-33.50356211563976,FALSE
what could n't Name figure out she should walk through *T* ?,-33.50356211563976,-402.0427453876771,good,wh_island,221,syntax,island_effects,trigram7,-33.50356211563976,-33.50356211563976,FALSE
what could n't Name figure out who should walk through *T* ?,-33.4822049411648,-401.7864592939776,bad,wh_island,221,syntax,island_effects,trigram8,-33.4822049411648,-33.4822049411648,FALSE
what could n't Name figure out she should walk through *T* ?,-33.4822049411648,-401.7864592939776,good,wh_island,221,syntax,island_effects,trigram8,-33.4822049411648,-33.4822049411648,FALSE
what could n't Name figure out who should walk through *T* ?,-33.53188917445764,-402.38267009349164,bad,wh_island,221,syntax,island_effects,trigram9,-33.53188917445764,-33.53188917445764,FALSE
what could n't Name figure out she should walk through *T* ?,-33.53188917445764,-402.38267009349164,good,wh_island,221,syntax,island_effects,trigram9,-33.53188917445764,-33.53188917445764,FALSE
what will Name find out who has run around *T* ?,-32.91551870020123,-362.07070570221356,bad,wh_island,222,syntax,island_effects,trigram1,-32.91551870020123,-32.91551870020123,FALSE
what will Name find out she has run around *T* ?,-32.91551870020123,-362.07070570221356,good,wh_island,222,syntax,island_effects,trigram1,-32.91551870020123,-32.91551870020123,FALSE
what will Name find out who has run around *T* ?,-33.00493883600427,-363.054327196047,bad,wh_island,222,syntax,island_effects,trigram10,-33.00493883600427,-33.00493883600427,FALSE
what will Name find out she has run around *T* ?,-33.00493883600427,-363.054327196047,good,wh_island,222,syntax,island_effects,trigram10,-33.00493883600427,-33.00493883600427,FALSE
what will Name find out who has run around *T* ?,-32.98594019086821,-362.84534209955035,bad,wh_island,222,syntax,island_effects,trigram2,-32.98594019086821,-32.98594019086821,FALSE
what will Name find out she has run around *T* ?,-32.98594019086821,-362.84534209955035,good,wh_island,222,syntax,island_effects,trigram2,-32.98594019086821,-32.98594019086821,FALSE
what will Name find out who has run around *T* ?,-33.00312395978241,-363.03436355760647,bad,wh_island,222,syntax,island_effects,trigram3,-33.00312395978241,-33.00312395978241,FALSE
what will Name find out she has run around *T* ?,-33.00312395978241,-363.03436355760647,good,wh_island,222,syntax,island_effects,trigram3,-33.00312395978241,-33.00312395978241,FALSE
what will Name find out who has run around *T* ?,-32.96144598591148,-362.5759058450263,bad,wh_island,222,syntax,island_effects,trigram4,-32.96144598591148,-32.96144598591148,FALSE
what will Name find out she has run around *T* ?,-32.96144598591148,-362.5759058450263,good,wh_island,222,syntax,island_effects,trigram4,-32.96144598591148,-32.96144598591148,FALSE
what will Name find out who has run around *T* ?,-33.006593924618045,-363.07253317079847,bad,wh_island,222,syntax,island_effects,trigram5,-33.006593924618045,-33.006593924618045,FALSE
what will Name find out she has run around *T* ?,-33.006593924618045,-363.07253317079847,good,wh_island,222,syntax,island_effects,trigram5,-33.006593924618045,-33.006593924618045,FALSE
what will Name find out who has run around *T* ?,-33.045931743486406,-363.5052491783505,bad,wh_island,222,syntax,island_effects,trigram6,-33.045931743486406,-33.045931743486406,FALSE
what will Name find out she has run around *T* ?,-33.045931743486406,-363.5052491783505,good,wh_island,222,syntax,island_effects,trigram6,-33.045931743486406,-33.045931743486406,FALSE
what will Name find out who has run around *T* ?,-32.973375276107554,-362.7071280371831,bad,wh_island,222,syntax,island_effects,trigram7,-32.973375276107554,-32.973375276107554,FALSE
what will Name find out she has run around *T* ?,-32.973375276107554,-362.7071280371831,good,wh_island,222,syntax,island_effects,trigram7,-32.973375276107554,-32.973375276107554,FALSE
what will Name find out who has run around *T* ?,-32.951598622356734,-362.4675848459241,bad,wh_island,222,syntax,island_effects,trigram8,-32.951598622356734,-32.951598622356734,FALSE
what will Name find out she has run around *T* ?,-32.951598622356734,-362.4675848459241,good,wh_island,222,syntax,island_effects,trigram8,-32.951598622356734,-32.951598622356734,FALSE
what will Name find out who has run around *T* ?,-33.03257815951775,-363.3583597546952,bad,wh_island,222,syntax,island_effects,trigram9,-33.03257815951775,-33.03257815951775,FALSE
what will Name find out she has run around *T* ?,-33.03257815951775,-363.3583597546952,good,wh_island,222,syntax,island_effects,trigram9,-33.03257815951775,-33.03257815951775,FALSE
who would n't Name find out he had n't hugged *T* ?,-33.48129535118239,-401.7755442141887,good,wh_island,231,syntax,island_effects,trigram1,-33.48129535118239,-33.48129535118239,FALSE
who would n't Name find out who had n't hugged *T* ?,-33.48129535118239,-401.7755442141887,bad,wh_island,231,syntax,island_effects,trigram1,-33.48129535118239,-33.48129535118239,FALSE
who would n't Name find out he had n't hugged *T* ?,-33.487455711247804,-401.84946853497365,good,wh_island,231,syntax,island_effects,trigram10,-33.487455711247804,-33.487455711247804,FALSE
who would n't Name find out who had n't hugged *T* ?,-33.487455711247804,-401.84946853497365,bad,wh_island,231,syntax,island_effects,trigram10,-33.487455711247804,-33.487455711247804,FALSE
who would n't Name find out he had n't hugged *T* ?,-33.42561826099212,-401.1074191319054,good,wh_island,231,syntax,island_effects,trigram2,-33.42561826099212,-33.42561826099212,FALSE
who would n't Name find out who had n't hugged *T* ?,-33.42561826099212,-401.1074191319054,bad,wh_island,231,syntax,island_effects,trigram2,-33.42561826099212,-33.42561826099212,FALSE
who would n't Name find out he had n't hugged *T* ?,-33.46623908426951,-401.59486901123415,good,wh_island,231,syntax,island_effects,trigram3,-33.46623908426951,-33.46623908426951,FALSE
who would n't Name find out who had n't hugged *T* ?,-33.46623908426951,-401.59486901123415,bad,wh_island,231,syntax,island_effects,trigram3,-33.46623908426951,-33.46623908426951,FALSE
who would n't Name find out he had n't hugged *T* ?,-33.477036481464395,-401.72443777757275,good,wh_island,231,syntax,island_effects,trigram4,-33.477036481464395,-33.477036481464395,FALSE
who would n't Name find out who had n't hugged *T* ?,-33.477036481464395,-401.72443777757275,bad,wh_island,231,syntax,island_effects,trigram4,-33.477036481464395,-33.477036481464395,FALSE
who would n't Name find out he had n't hugged *T* ?,-33.46941987839712,-401.6330385407654,good,wh_island,231,syntax,island_effects,trigram5,-33.46941987839712,-33.46941987839712,FALSE
who would n't Name find out who had n't hugged *T* ?,-33.46941987839712,-401.6330385407654,bad,wh_island,231,syntax,island_effects,trigram5,-33.46941987839712,-33.46941987839712,FALSE
who would n't Name find out he had n't hugged *T* ?,-33.444350911905964,-401.3322109428716,good,wh_island,231,syntax,island_effects,trigram6,-33.444350911905964,-33.444350911905964,FALSE
who would n't Name find out who had n't hugged *T* ?,-33.444350911905964,-401.3322109428716,bad,wh_island,231,syntax,island_effects,trigram6,-33.444350911905964,-33.444350911905964,FALSE
who would n't Name find out he had n't hugged *T* ?,-33.50356211563976,-402.0427453876771,good,wh_island,231,syntax,island_effects,trigram7,-33.50356211563976,-33.50356211563976,FALSE
who would n't Name find out who had n't hugged *T* ?,-33.50356211563976,-402.0427453876771,bad,wh_island,231,syntax,island_effects,trigram7,-33.50356211563976,-33.50356211563976,FALSE
who would n't Name find out he had n't hugged *T* ?,-33.4822049411648,-401.7864592939776,good,wh_island,231,syntax,island_effects,trigram8,-33.4822049411648,-33.4822049411648,FALSE
who would n't Name find out who had n't hugged *T* ?,-33.4822049411648,-401.7864592939776,bad,wh_island,231,syntax,island_effects,trigram8,-33.4822049411648,-33.4822049411648,FALSE
who would n't Name find out he had n't hugged *T* ?,-33.53188917445764,-402.38267009349164,good,wh_island,231,syntax,island_effects,trigram9,-33.53188917445764,-33.53188917445764,FALSE
who would n't Name find out who had n't hugged *T* ?,-33.53188917445764,-402.38267009349164,bad,wh_island,231,syntax,island_effects,trigram9,-33.53188917445764,-33.53188917445764,FALSE
who could Name find out she watched *T* ?,-33.18075699588061,-298.62681296292544,good,wh_island,232,syntax,island_effects,trigram1,-33.18075699588061,-33.18075699588061,FALSE
who could Name find out who watched *T* ?,-33.18075699588061,-298.62681296292544,bad,wh_island,232,syntax,island_effects,trigram1,-33.18075699588061,-33.18075699588061,FALSE
who could Name find out she watched *T* ?,-33.18233297628111,-298.64099678652997,good,wh_island,232,syntax,island_effects,trigram10,-33.18233297628111,-33.18233297628111,FALSE
who could Name find out who watched *T* ?,-33.18233297628111,-298.64099678652997,bad,wh_island,232,syntax,island_effects,trigram10,-33.18233297628111,-33.18233297628111,FALSE
who could Name find out she watched *T* ?,-33.11576220240733,-298.041859821666,good,wh_island,232,syntax,island_effects,trigram2,-33.11576220240733,-33.11576220240733,FALSE
who could Name find out who watched *T* ?,-33.11576220240733,-298.041859821666,bad,wh_island,232,syntax,island_effects,trigram2,-33.11576220240733,-33.11576220240733,FALSE
who could Name find out she watched *T* ?,-33.15812529496421,-298.4231276546779,good,wh_island,232,syntax,island_effects,trigram3,-33.15812529496421,-33.15812529496421,FALSE
who could Name find out who watched *T* ?,-33.15812529496421,-298.4231276546779,bad,wh_island,232,syntax,island_effects,trigram3,-33.15812529496421,-33.15812529496421,FALSE
who could Name find out she watched *T* ?,-33.171500498491525,-298.5435044864237,good,wh_island,232,syntax,island_effects,trigram4,-33.171500498491525,-33.171500498491525,FALSE
who could Name find out who watched *T* ?,-33.171500498491525,-298.5435044864237,bad,wh_island,232,syntax,island_effects,trigram4,-33.171500498491525,-33.171500498491525,FALSE
who could Name find out she watched *T* ?,-33.162366381687924,-298.46129743519134,good,wh_island,232,syntax,island_effects,trigram5,-33.162366381687924,-33.162366381687924,FALSE
who could Name find out who watched *T* ?,-33.162366381687924,-298.46129743519134,bad,wh_island,232,syntax,island_effects,trigram5,-33.162366381687924,-33.162366381687924,FALSE
who could Name find out she watched *T* ?,-33.136624500580005,-298.22962050522005,good,wh_island,232,syntax,island_effects,trigram6,-33.136624500580005,-33.136624500580005,FALSE
who could Name find out who watched *T* ?,-33.136624500580005,-298.22962050522005,bad,wh_island,232,syntax,island_effects,trigram6,-33.136624500580005,-33.136624500580005,FALSE
who could Name find out she watched *T* ?,-33.19517390255783,-298.7565651230205,good,wh_island,232,syntax,island_effects,trigram7,-33.19517390255783,-33.19517390255783,FALSE
who could Name find out who watched *T* ?,-33.19517390255783,-298.7565651230205,bad,wh_island,232,syntax,island_effects,trigram7,-33.19517390255783,-33.19517390255783,FALSE
who could Name find out she watched *T* ?,-33.17227863740473,-298.55050773664254,good,wh_island,232,syntax,island_effects,trigram8,-33.17227863740473,-33.17227863740473,FALSE
who could Name find out who watched *T* ?,-33.17227863740473,-298.55050773664254,bad,wh_island,232,syntax,island_effects,trigram8,-33.17227863740473,-33.17227863740473,FALSE
who could Name find out she watched *T* ?,-33.229402953251764,-299.06462657926585,good,wh_island,232,syntax,island_effects,trigram9,-33.229402953251764,-33.229402953251764,FALSE
who could Name find out who watched *T* ?,-33.229402953251764,-299.06462657926585,bad,wh_island,232,syntax,island_effects,trigram9,-33.229402953251764,-33.229402953251764,FALSE
who could Name remember who could n't listen to *T* ?,-33.11115534505987,-364.2227087956586,bad,wh_island,254,syntax,island_effects,trigram1,-33.11115534505987,-33.11115534505987,FALSE
who could Name remember she could n't listen to *T* ?,-33.11115534505987,-364.2227087956586,good,wh_island,254,syntax,island_effects,trigram1,-33.11115534505987,-33.11115534505987,FALSE
who could Name remember who could n't listen to *T* ?,-33.131513147165975,-364.44664461882576,bad,wh_island,254,syntax,island_effects,trigram10,-33.131513147165975,-33.131513147165975,FALSE
who could Name remember she could n't listen to *T* ?,-33.131513147165975,-364.44664461882576,good,wh_island,254,syntax,island_effects,trigram10,-33.131513147165975,-33.131513147165975,FALSE
who could Name remember who could n't listen to *T* ?,-33.13002769093378,-364.43030460027154,bad,wh_island,254,syntax,island_effects,trigram2,-33.13002769093378,-33.13002769093378,FALSE
who could Name remember she could n't listen to *T* ?,-33.13002769093378,-364.43030460027154,good,wh_island,254,syntax,island_effects,trigram2,-33.13002769093378,-33.13002769093378,FALSE
who could Name remember who could n't listen to *T* ?,-33.12699396699919,-364.3969336369911,bad,wh_island,254,syntax,island_effects,trigram3,-33.12699396699919,-33.12699396699919,FALSE
who could Name remember she could n't listen to *T* ?,-33.12699396699919,-364.3969336369911,good,wh_island,254,syntax,island_effects,trigram3,-33.12699396699919,-33.12699396699919,FALSE
who could Name remember who could n't listen to *T* ?,-33.21189030428997,-365.33079334718974,bad,wh_island,254,syntax,island_effects,trigram4,-33.21189030428997,-33.21189030428997,FALSE
who could Name remember she could n't listen to *T* ?,-33.21189030428997,-365.33079334718974,good,wh_island,254,syntax,island_effects,trigram4,-33.21189030428997,-33.21189030428997,FALSE
who could Name remember who could n't listen to *T* ?,-33.11295074293098,-364.24245817224073,bad,wh_island,254,syntax,island_effects,trigram5,-33.11295074293098,-33.11295074293098,FALSE
who could Name remember she could n't listen to *T* ?,-33.11295074293098,-364.24245817224073,good,wh_island,254,syntax,island_effects,trigram5,-33.11295074293098,-33.11295074293098,FALSE
who could Name remember who could n't listen to *T* ?,-33.087698254271615,-363.96468079698775,bad,wh_island,254,syntax,island_effects,trigram6,-33.087698254271615,-33.087698254271615,FALSE
who could Name remember she could n't listen to *T* ?,-33.087698254271615,-363.96468079698775,good,wh_island,254,syntax,island_effects,trigram6,-33.087698254271615,-33.087698254271615,FALSE
who could Name remember who could n't listen to *T* ?,-33.16424215552127,-364.806663710734,bad,wh_island,254,syntax,island_effects,trigram7,-33.16424215552127,-33.16424215552127,FALSE
who could Name remember she could n't listen to *T* ?,-33.16424215552127,-364.806663710734,good,wh_island,254,syntax,island_effects,trigram7,-33.16424215552127,-33.16424215552127,FALSE
who could Name remember who could n't listen to *T* ?,-33.10950458546276,-364.2045504400903,bad,wh_island,254,syntax,island_effects,trigram8,-33.10950458546276,-33.10950458546276,FALSE
who could Name remember she could n't listen to *T* ?,-33.10950458546276,-364.2045504400903,good,wh_island,254,syntax,island_effects,trigram8,-33.10950458546276,-33.10950458546276,FALSE
who could Name remember who could n't listen to *T* ?,-33.21439634133593,-365.3583597546952,bad,wh_island,254,syntax,island_effects,trigram9,-33.21439634133593,-33.21439634133593,FALSE
who could Name remember she could n't listen to *T* ?,-33.21439634133593,-365.3583597546952,good,wh_island,254,syntax,island_effects,trigram9,-33.21439634133593,-33.21439634133593,FALSE
who could Name find out he knows *T* ?,-33.18075699588061,-298.62681296292544,good,wh_island,256,syntax,island_effects,trigram1,-33.18075699588061,-33.18075699588061,FALSE
who could Name find out who knows *T* ?,-33.18075699588061,-298.62681296292544,bad,wh_island,256,syntax,island_effects,trigram1,-33.18075699588061,-33.18075699588061,FALSE
who could Name find out he knows *T* ?,-33.18233297628111,-298.64099678652997,good,wh_island,256,syntax,island_effects,trigram10,-33.18233297628111,-33.18233297628111,FALSE
who could Name find out who knows *T* ?,-33.18233297628111,-298.64099678652997,bad,wh_island,256,syntax,island_effects,trigram10,-33.18233297628111,-33.18233297628111,FALSE
who could Name find out he knows *T* ?,-33.11576220240733,-298.041859821666,good,wh_island,256,syntax,island_effects,trigram2,-33.11576220240733,-33.11576220240733,FALSE
who could Name find out who knows *T* ?,-33.11576220240733,-298.041859821666,bad,wh_island,256,syntax,island_effects,trigram2,-33.11576220240733,-33.11576220240733,FALSE
who could Name find out he knows *T* ?,-33.15812529496421,-298.4231276546779,good,wh_island,256,syntax,island_effects,trigram3,-33.15812529496421,-33.15812529496421,FALSE
