Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name can n't find out that that movie that should win can n't sound like *T* .,-33.243094090496214,-565.1325995384357,bad,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram3,-33.243094090496214,-33.243094090496214,FALSE
Name can n't find out who that movie that should win can n't sound like *T* .,-33.18696636337195,-564.1784281773232,good,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram4,-33.18696636337195,-33.18696636337195,FALSE
Name can n't find out that that movie that should win can n't sound like *T* .,-33.18696636337195,-564.1784281773232,bad,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram4,-33.18696636337195,-33.18696636337195,FALSE
Name can n't find out who that movie that should win can n't sound like *T* .,-33.172089418608465,-563.9255201163439,good,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram5,-33.172089418608465,-33.172089418608465,FALSE
Name can n't find out that that movie that should win can n't sound like *T* .,-33.172089418608465,-563.9255201163439,bad,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram5,-33.172089418608465,-33.172089418608465,FALSE
Name can n't find out who that movie that should win can n't sound like *T* .,-33.31756513994575,-566.3986073790777,good,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram6,-33.31756513994575,-33.31756513994575,FALSE
Name can n't find out that that movie that should win can n't sound like *T* .,-33.31756513994575,-566.3986073790777,bad,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram6,-33.31756513994575,-33.31756513994575,FALSE
Name can n't find out who that movie that should win can n't sound like *T* .,-33.29586127017028,-566.0296415928947,good,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram7,-33.29586127017028,-33.29586127017028,FALSE
Name can n't find out that that movie that should win can n't sound like *T* .,-33.29586127017028,-566.0296415928947,bad,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram7,-33.29586127017028,-33.29586127017028,FALSE
Name can n't find out who that movie that should win can n't sound like *T* .,-33.31815203451905,-566.4085845868238,good,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram8,-33.31815203451905,-33.31815203451905,FALSE
Name can n't find out that that movie that should win can n't sound like *T* .,-33.31815203451905,-566.4085845868238,bad,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram8,-33.31815203451905,-33.31815203451905,FALSE
Name can n't find out who that movie that should win can n't sound like *T* .,-33.416523291878484,-568.0808959619342,good,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram9,-33.416523291878484,-33.416523291878484,FALSE
Name can n't find out that that movie that should win can n't sound like *T* .,-33.416523291878484,-568.0808959619342,bad,wh_vs_that_with_gap_long_distance,427,syntax,filler_gap_dependency,trigram9,-33.416523291878484,-33.416523291878484,FALSE
Name knew that all bananas that went bad can look like *T* .,-33.192635115175406,-431.5042564972803,bad,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram1,-33.192635115175406,-33.192635115175406,FALSE
Name knew what all bananas that went bad can look like *T* .,-33.192635115175406,-431.5042564972803,good,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram1,-33.192635115175406,-33.192635115175406,FALSE
Name knew that all bananas that went bad can look like *T* .,-33.19962389954526,-431.59511069408836,bad,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram10,-33.19962389954526,-33.19962389954526,FALSE
Name knew what all bananas that went bad can look like *T* .,-33.19962389954526,-431.59511069408836,good,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram10,-33.19962389954526,-33.19962389954526,FALSE
Name knew that all bananas that went bad can look like *T* .,-33.12932660424055,-430.6812458551272,bad,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram2,-33.12932660424055,-33.12932660424055,FALSE
Name knew what all bananas that went bad can look like *T* .,-33.12932660424055,-430.6812458551272,good,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram2,-33.12932660424055,-33.12932660424055,FALSE
Name knew that all bananas that went bad can look like *T* .,-33.21647717789077,-431.81420331258005,bad,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram3,-33.21647717789077,-33.21647717789077,FALSE
Name knew what all bananas that went bad can look like *T* .,-33.21647717789077,-431.81420331258005,good,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram3,-33.21647717789077,-33.21647717789077,FALSE
Name knew that all bananas that went bad can look like *T* .,-33.158274494094925,-431.057568423234,bad,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram4,-33.158274494094925,-33.158274494094925,FALSE
Name knew what all bananas that went bad can look like *T* .,-33.158274494094925,-431.057568423234,good,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram4,-33.158274494094925,-33.158274494094925,FALSE
Name knew that all bananas that went bad can look like *T* .,-33.15235250928144,-430.9805826206587,bad,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram5,-33.15235250928144,-33.15235250928144,FALSE
Name knew what all bananas that went bad can look like *T* .,-33.15235250928144,-430.9805826206587,good,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram5,-33.15235250928144,-33.15235250928144,FALSE
Name knew that all bananas that went bad can look like *T* .,-33.15210741507872,-430.9773963960233,bad,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram6,-33.15210741507872,-33.15210741507872,FALSE
Name knew what all bananas that went bad can look like *T* .,-33.15210741507872,-430.9773963960233,good,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram6,-33.15210741507872,-33.15210741507872,FALSE
Name knew that all bananas that went bad can look like *T* .,-33.149653904899,-430.94550076368694,bad,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram7,-33.149653904899,-33.149653904899,FALSE
Name knew what all bananas that went bad can look like *T* .,-33.149653904899,-430.94550076368694,good,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram7,-33.149653904899,-33.149653904899,FALSE
Name knew that all bananas that went bad can look like *T* .,-33.21235762900337,-431.76064917704383,bad,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram8,-33.21235762900337,-33.21235762900337,FALSE
Name knew what all bananas that went bad can look like *T* .,-33.21235762900337,-431.76064917704383,good,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram8,-33.21235762900337,-33.21235762900337,FALSE
Name knew that all bananas that went bad can look like *T* .,-33.215380204121246,-431.7999426535762,bad,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram9,-33.215380204121246,-33.215380204121246,FALSE
Name knew what all bananas that went bad can look like *T* .,-33.215380204121246,-431.7999426535762,good,wh_vs_that_with_gap_long_distance,48,syntax,filler_gap_dependency,trigram9,-33.215380204121246,-33.215380204121246,FALSE
Name will n't remember what all pictures that scared Name can look like *T* .,-33.14001015533424,-497.10015233001354,good,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram1,-33.14001015533424,-33.14001015533424,FALSE
Name will n't remember that all pictures that scared Name can look like *T* .,-33.14001015533424,-497.10015233001354,bad,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram1,-33.14001015533424,-33.14001015533424,FALSE
Name will n't remember what all pictures that scared Name can look like *T* .,-33.1877197350442,-497.81579602566296,good,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram10,-33.1877197350442,-33.25438640171087,TRUE
Name will n't remember that all pictures that scared Name can look like *T* .,-33.25438640171087,-498.81579602566296,bad,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram10,-33.1877197350442,-33.25438640171087,TRUE
Name will n't remember what all pictures that scared Name can look like *T* .,-32.987110415193264,-494.80665622789894,good,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram2,-32.987110415193264,-32.987110415193264,FALSE
Name will n't remember that all pictures that scared Name can look like *T* .,-32.987110415193264,-494.80665622789894,bad,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram2,-32.987110415193264,-32.987110415193264,FALSE
Name will n't remember what all pictures that scared Name can look like *T* .,-33.11256490808949,-496.6884736213424,good,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram3,-33.11256490808949,-33.11256490808949,FALSE
Name will n't remember that all pictures that scared Name can look like *T* .,-33.11256490808949,-496.6884736213424,bad,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram3,-33.11256490808949,-33.11256490808949,FALSE
Name will n't remember what all pictures that scared Name can look like *T* .,-33.062531112559434,-495.9379666883915,good,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram4,-33.062531112559434,-32.995864445892764,FALSE
Name will n't remember that all pictures that scared Name can look like *T* .,-32.995864445892764,-494.9379666883915,bad,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram4,-33.062531112559434,-32.995864445892764,FALSE
Name will n't remember what all pictures that scared Name can look like *T* .,-33.10612122375105,-496.59181835626583,good,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram5,-33.10612122375105,-33.10612122375105,FALSE
Name will n't remember that all pictures that scared Name can look like *T* .,-33.10612122375105,-496.59181835626583,bad,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram5,-33.10612122375105,-33.10612122375105,FALSE
Name will n't remember what all pictures that scared Name can look like *T* .,-33.03616877908991,-495.5425316863487,good,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram6,-33.03616877908991,-33.10283544575658,TRUE
Name will n't remember that all pictures that scared Name can look like *T* .,-33.10283544575658,-496.5425316863487,bad,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram6,-33.03616877908991,-33.10283544575658,TRUE
Name will n't remember what all pictures that scared Name can look like *T* .,-33.0535302848972,-495.802954273458,good,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram7,-33.0535302848972,-33.12019695156387,TRUE
Name will n't remember that all pictures that scared Name can look like *T* .,-33.12019695156387,-496.802954273458,bad,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram7,-33.0535302848972,-33.12019695156387,TRUE
Name will n't remember what all pictures that scared Name can look like *T* .,-33.13331029208085,-496.99965438121274,good,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram8,-33.13331029208085,-33.19997695874751,TRUE
Name will n't remember that all pictures that scared Name can look like *T* .,-33.19997695874751,-497.99965438121274,bad,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram8,-33.13331029208085,-33.19997695874751,TRUE
Name will n't remember what all pictures that scared Name can look like *T* .,-33.100580888552294,-496.5087133282844,good,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram9,-33.100580888552294,-33.100580888552294,FALSE
Name will n't remember that all pictures that scared Name can look like *T* .,-33.100580888552294,-496.5087133282844,bad,wh_vs_that_with_gap_long_distance,804,syntax,filler_gap_dependency,trigram9,-33.100580888552294,-33.100580888552294,FALSE
some people learn what this doctor that will train was n't driving to *T* .,-33.64716550958421,-504.70748264376317,good,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram1,-33.64716550958421,-33.64716550958421,FALSE
some people learn that this doctor that will train was n't driving to *T* .,-33.64716550958421,-504.70748264376317,bad,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram1,-33.64716550958421,-33.64716550958421,FALSE
some people learn what this doctor that will train was n't driving to *T* .,-33.771378901855094,-506.5706835278264,good,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram10,-33.771378901855094,-33.771378901855094,FALSE
some people learn that this doctor that will train was n't driving to *T* .,-33.771378901855094,-506.5706835278264,bad,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram10,-33.771378901855094,-33.771378901855094,FALSE
some people learn what this doctor that will train was n't driving to *T* .,-33.62510078908199,-504.3765118362299,good,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram2,-33.62510078908199,-33.62510078908199,FALSE
some people learn that this doctor that will train was n't driving to *T* .,-33.62510078908199,-504.3765118362299,bad,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram2,-33.62510078908199,-33.62510078908199,FALSE
some people learn what this doctor that will train was n't driving to *T* .,-33.5895527820263,-503.8432917303945,good,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram3,-33.5895527820263,-33.5895527820263,FALSE
some people learn that this doctor that will train was n't driving to *T* .,-33.5895527820263,-503.8432917303945,bad,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram3,-33.5895527820263,-33.5895527820263,FALSE
some people learn what this doctor that will train was n't driving to *T* .,-33.59689211605188,-503.95338174077824,good,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram4,-33.59689211605188,-33.59689211605188,FALSE
some people learn that this doctor that will train was n't driving to *T* .,-33.59689211605188,-503.95338174077824,bad,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram4,-33.59689211605188,-33.59689211605188,FALSE
some people learn what this doctor that will train was n't driving to *T* .,-33.61474499842303,-504.22117497634537,good,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram5,-33.61474499842303,-33.61474499842303,FALSE
some people learn that this doctor that will train was n't driving to *T* .,-33.61474499842303,-504.22117497634537,bad,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram5,-33.61474499842303,-33.61474499842303,FALSE
some people learn what this doctor that will train was n't driving to *T* .,-33.54369334557598,-503.1554001836397,good,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram6,-33.54369334557598,-33.54369334557598,FALSE
some people learn that this doctor that will train was n't driving to *T* .,-33.54369334557598,-503.1554001836397,bad,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram6,-33.54369334557598,-33.54369334557598,FALSE
some people learn what this doctor that will train was n't driving to *T* .,-33.59513837235248,-503.9270755852872,good,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram7,-33.59513837235248,-33.59513837235248,FALSE
some people learn that this doctor that will train was n't driving to *T* .,-33.59513837235248,-503.9270755852872,bad,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram7,-33.59513837235248,-33.59513837235248,FALSE
some people learn what this doctor that will train was n't driving to *T* .,-33.6152315381139,-504.22847307170855,good,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram8,-33.6152315381139,-33.6152315381139,FALSE
some people learn that this doctor that will train was n't driving to *T* .,-33.6152315381139,-504.22847307170855,bad,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram8,-33.6152315381139,-33.6152315381139,FALSE
some people learn what this doctor that will train was n't driving to *T* .,-33.74681335238559,-506.20220028578376,good,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram9,-33.74681335238559,-33.74681335238559,FALSE
some people learn that this doctor that will train was n't driving to *T* .,-33.74681335238559,-506.20220028578376,bad,wh_vs_that_with_gap_long_distance,951,syntax,filler_gap_dependency,trigram9,-33.74681335238559,-33.74681335238559,FALSE
Name had found out that the child that changed will n't listen to *T* .,-33.608168009536136,-504.12252014304204,bad,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram1,-33.608168009536136,-33.608168009536136,FALSE
Name had found out who the child that changed will n't listen to *T* .,-33.608168009536136,-504.12252014304204,good,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram1,-33.608168009536136,-33.608168009536136,FALSE
Name had found out that the child that changed will n't listen to *T* .,-33.70471223518843,-505.5706835278264,bad,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram10,-33.70471223518843,-33.70471223518843,FALSE
Name had found out who the child that changed will n't listen to *T* .,-33.70471223518843,-505.5706835278264,good,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram10,-33.70471223518843,-33.70471223518843,FALSE
Name had found out that the child that changed will n't listen to *T* .,-33.597431622463404,-503.9614743369511,bad,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram2,-33.597431622463404,-33.597431622463404,FALSE
Name had found out who the child that changed will n't listen to *T* .,-33.597431622463404,-503.9614743369511,good,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram2,-33.597431622463404,-33.597431622463404,FALSE
Name had found out that the child that changed will n't listen to *T* .,-33.62855028207438,-504.42825423111566,bad,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram3,-33.62855028207438,-33.62855028207438,FALSE
Name had found out who the child that changed will n't listen to *T* .,-33.62855028207438,-504.42825423111566,good,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram3,-33.62855028207438,-33.62855028207438,FALSE
Name had found out that the child that changed will n't listen to *T* .,-33.62456128267047,-504.36841924005705,bad,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram4,-33.62456128267047,-33.62456128267047,FALSE
Name had found out who the child that changed will n't listen to *T* .,-33.62456128267047,-504.36841924005705,good,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram4,-33.62456128267047,-33.62456128267047,FALSE
Name had found out that the child that changed will n't listen to *T* .,-33.6537424984711,-504.8061374770665,bad,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram5,-33.6537424984711,-33.6537424984711,FALSE
Name had found out who the child that changed will n't listen to *T* .,-33.6537424984711,-504.8061374770665,good,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram5,-33.6537424984711,-33.6537424984711,FALSE
Name had found out that the child that changed will n't listen to *T* .,-33.57136251219457,-503.57043768291857,bad,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram6,-33.57136251219457,-33.57136251219457,FALSE
Name had found out who the child that changed will n't listen to *T* .,-33.57136251219457,-503.57043768291857,good,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram6,-33.57136251219457,-33.57136251219457,FALSE
Name had found out that the child that changed will n't listen to *T* .,-33.59513837235248,-503.9270755852872,bad,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram7,-33.59513837235248,-33.59513837235248,FALSE
Name had found out who the child that changed will n't listen to *T* .,-33.59513837235248,-503.9270755852872,good,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram7,-33.59513837235248,-33.59513837235248,FALSE
Name had found out that the child that changed will n't listen to *T* .,-33.65422903816198,-504.8134355724297,bad,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram8,-33.65422903816198,-33.65422903816198,FALSE
Name had found out who the child that changed will n't listen to *T* .,-33.65422903816198,-504.8134355724297,good,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram8,-33.65422903816198,-33.65422903816198,FALSE
Name had found out that the child that changed will n't listen to *T* .,-33.68014668571892,-505.20220028578376,bad,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram9,-33.68014668571892,-33.68014668571892,FALSE
Name had found out who the child that changed will n't listen to *T* .,-33.68014668571892,-505.20220028578376,good,wh_vs_that_with_gap_long_distance,954,syntax,filler_gap_dependency,trigram9,-33.68014668571892,-33.68014668571892,FALSE
