Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what were Name and Name talking about *T* ?,-17.28315372345775,-172.83153723457752,good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,bigram6,-17.28315372345775,-17.195758047565324,FALSE
what was Name talking about *T* and Name ?,-17.13371076364586,-171.3371076364586,bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,bigram7,-17.23339601257307,-17.13371076364586,FALSE
what were Name and Name talking about *T* ?,-17.23339601257307,-172.3339601257307,good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,bigram7,-17.23339601257307,-17.13371076364586,FALSE
what was Name talking about *T* and Name ?,-17.16750813649764,-171.67508136497642,bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,bigram8,-17.32598859438496,-17.16750813649764,FALSE
what were Name and Name talking about *T* ?,-17.32598859438496,-173.25988594384958,good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,bigram8,-17.32598859438496,-17.16750813649764,FALSE
what was Name talking about *T* and Name ?,-17.177519836564752,-171.77519836564753,bad,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,bigram9,-17.272597339563017,-17.177519836564752,FALSE
what were Name and Name talking about *T* ?,-17.272597339563017,-172.72597339563018,good,coordinate_structure_constraint_object_extraction,101,syntax,island_effects,bigram9,-17.272597339563017,-17.177519836564752,FALSE
who had Name and Name thought about *T* ?,-18.49385147552872,-184.9385147552872,good,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram1,-18.49385147552872,-18.710359256894197,TRUE
who has Name thought about *T* and Name ?,-18.710359256894197,-187.10359256894193,bad,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram1,-18.49385147552872,-18.710359256894197,TRUE
who had Name and Name thought about *T* ?,-18.44333603302818,-184.43336033028183,good,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram10,-18.44333603302818,-18.582948057579856,TRUE
who has Name thought about *T* and Name ?,-18.582948057579856,-185.82948057579856,bad,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram10,-18.44333603302818,-18.582948057579856,TRUE
who had Name and Name thought about *T* ?,-18.376296248314134,-183.76296248314134,good,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram2,-18.376296248314134,-18.578072022465676,TRUE
who has Name thought about *T* and Name ?,-18.578072022465676,-185.78072022465673,bad,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram2,-18.376296248314134,-18.578072022465676,TRUE
who had Name and Name thought about *T* ?,-18.47167441906345,-184.71674419063456,good,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram3,-18.47167441906345,-18.624405598684184,TRUE
who has Name thought about *T* and Name ?,-18.624405598684184,-186.24405598684186,bad,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram3,-18.47167441906345,-18.624405598684184,TRUE
who had Name and Name thought about *T* ?,-18.363825831123165,-183.63825831123165,good,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram4,-18.363825831123165,-18.527123148400925,TRUE
who has Name thought about *T* and Name ?,-18.527123148400925,-185.27123148400923,bad,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram4,-18.363825831123165,-18.527123148400925,TRUE
who had Name and Name thought about *T* ?,-18.391752442710857,-183.91752442710856,good,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram5,-18.391752442710857,-18.50112255493195,TRUE
who has Name thought about *T* and Name ?,-18.50112255493195,-185.0112255493195,bad,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram5,-18.391752442710857,-18.50112255493195,TRUE
who had Name and Name thought about *T* ?,-18.37310948626529,-183.73109486265292,good,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram6,-18.37310948626529,-18.535254901947148,TRUE
who has Name thought about *T* and Name ?,-18.535254901947148,-185.35254901947147,bad,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram6,-18.37310948626529,-18.535254901947148,TRUE
who had Name and Name thought about *T* ?,-18.406438926919133,-184.06438926919134,good,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram7,-18.406438926919133,-18.76789714920016,TRUE
who has Name thought about *T* and Name ?,-18.76789714920016,-187.6789714920016,bad,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram7,-18.406438926919133,-18.76789714920016,TRUE
who had Name and Name thought about *T* ?,-18.39265590053496,-183.9265590053496,good,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram8,-18.39265590053496,-18.602357846645013,TRUE
who has Name thought about *T* and Name ?,-18.602357846645013,-186.02357846645012,bad,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram8,-18.39265590053496,-18.602357846645013,TRUE
who had Name and Name thought about *T* ?,-18.49582827605628,-184.9582827605628,good,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram9,-18.49582827605628,-18.69585981300992,TRUE
who has Name thought about *T* and Name ?,-18.69585981300992,-186.9585981300992,bad,coordinate_structure_constraint_object_extraction,114,syntax,island_effects,bigram9,-18.49582827605628,-18.69585981300992,TRUE
who might Name fire *T* and Name ?,-18.616752123449118,-167.55076911104203,bad,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram1,-18.088969866296235,-18.616752123449118,TRUE
who would Name and Name fire *T* ?,-18.088969866296235,-162.8007287966661,good,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram1,-18.088969866296235,-18.616752123449118,TRUE
who might Name fire *T* and Name ?,-18.70332808903723,-168.32995280133508,bad,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram10,-18.214870283979817,-18.70332808903723,TRUE
who would Name and Name fire *T* ?,-18.214870283979817,-163.93383255581836,good,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram10,-18.214870283979817,-18.70332808903723,TRUE
who might Name fire *T* and Name ?,-18.669165631463475,-168.02249068317127,bad,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram2,-18.157752271214967,-18.669165631463475,TRUE
who would Name and Name fire *T* ?,-18.157752271214967,-163.4197704409347,good,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram2,-18.157752271214967,-18.669165631463475,TRUE
who might Name fire *T* and Name ?,-18.566717100324325,-167.10045390291893,bad,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram3,-17.95257134519018,-18.566717100324325,TRUE
who would Name and Name fire *T* ?,-17.95257134519018,-161.57314210671163,good,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram3,-17.95257134519018,-18.566717100324325,TRUE
who might Name fire *T* and Name ?,-18.59346467231887,-167.34118205086983,bad,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram4,-18.042920087022765,-18.59346467231887,TRUE
who would Name and Name fire *T* ?,-18.042920087022765,-162.38628078320488,good,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram4,-18.042920087022765,-18.59346467231887,TRUE
who might Name fire *T* and Name ?,-18.6077702325871,-167.46993209328392,bad,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram5,-18.117144764020622,-18.6077702325871,TRUE
who would Name and Name fire *T* ?,-18.117144764020622,-163.05430287618563,good,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram5,-18.117144764020622,-18.6077702325871,TRUE
who might Name fire *T* and Name ?,-18.58046399474497,-167.22417595270474,bad,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram6,-18.17808019954291,-18.58046399474497,TRUE
who would Name and Name fire *T* ?,-18.17808019954291,-163.6027217958862,good,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram6,-18.17808019954291,-18.58046399474497,TRUE
who might Name fire *T* and Name ?,-18.57364815701605,-167.16283341314443,bad,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram7,-17.949805687814912,-18.57364815701605,TRUE
who would Name and Name fire *T* ?,-17.949805687814912,-161.5482511903342,good,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram7,-17.949805687814912,-18.57364815701605,TRUE
who might Name fire *T* and Name ?,-18.5809511309516,-167.22856017856438,bad,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram8,-17.949619801860294,-18.5809511309516,TRUE
who would Name and Name fire *T* ?,-17.949619801860294,-161.54657821674266,good,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram8,-17.949619801860294,-18.5809511309516,TRUE
who might Name fire *T* and Name ?,-18.69569153288745,-168.26122379598706,bad,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram9,-18.07510510285883,-18.69569153288745,TRUE
who would Name and Name fire *T* ?,-18.07510510285883,-162.67594592572948,good,coordinate_structure_constraint_object_extraction,117,syntax,island_effects,bigram9,-18.07510510285883,-18.69569153288745,TRUE
who could Name and this fish hurt *T* ?,-18.655322459940244,-186.55322459940243,good,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram1,-18.655322459940244,-19.353208360427423,TRUE
who would Name hurt *T* and this fish ?,-19.353208360427423,-193.53208360427422,bad,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram1,-18.655322459940244,-19.353208360427423,TRUE
who could Name and this fish hurt *T* ?,-18.638583196019923,-186.38583196019923,good,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram10,-18.638583196019923,-19.28677500784712,TRUE
who would Name hurt *T* and this fish ?,-19.28677500784712,-192.8677500784712,bad,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram10,-18.638583196019923,-19.28677500784712,TRUE
who could Name and this fish hurt *T* ?,-18.576296248314133,-185.76296248314134,good,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram2,-18.576296248314133,-19.367602284599,TRUE
who would Name hurt *T* and this fish ?,-19.367602284599,-193.67602284599002,bad,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram2,-18.576296248314133,-19.367602284599,TRUE
who could Name and this fish hurt *T* ?,-18.631259500749845,-186.31259500749846,good,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram3,-18.631259500749845,-19.247508075038063,TRUE
who would Name hurt *T* and this fish ?,-19.247508075038063,-192.47508075038067,bad,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram3,-18.631259500749845,-19.247508075038063,TRUE
who could Name and this fish hurt *T* ?,-18.67310154521515,-186.7310154521515,good,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram4,-18.67310154521515,-19.440838274428756,TRUE
who would Name hurt *T* and this fish ?,-19.440838274428756,-194.40838274428754,bad,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram4,-18.67310154521515,-19.440838274428756,TRUE
who could Name and this fish hurt *T* ?,-18.57419528625251,-185.7419528625251,good,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram5,-18.57419528625251,-19.212999624795145,TRUE
who would Name hurt *T* and this fish ?,-19.212999624795145,-192.12999624795145,bad,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram5,-18.57419528625251,-19.212999624795145,TRUE
who could Name and this fish hurt *T* ?,-18.591696140796422,-185.91696140796424,good,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram6,-18.591696140796422,-19.35206262513393,TRUE
who would Name hurt *T* and this fish ?,-19.35206262513393,-193.52062625133928,bad,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram6,-18.591696140796422,-19.35206262513393,TRUE
who could Name and this fish hurt *T* ?,-18.742652368647374,-187.42652368647373,good,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram7,-18.742652368647374,-19.17280308209506,TRUE
who would Name hurt *T* and this fish ?,-19.17280308209506,-191.7280308209506,bad,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram7,-18.742652368647374,-19.17280308209506,TRUE
who could Name and this fish hurt *T* ?,-18.688591702085223,-186.88591702085222,good,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram8,-18.688591702085223,-19.31363733606066,TRUE
who would Name hurt *T* and this fish ?,-19.31363733606066,-193.13637336060657,bad,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram8,-18.688591702085223,-19.31363733606066,TRUE
who could Name and this fish hurt *T* ?,-18.63176855608689,-186.31768556086885,good,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram9,-18.63176855608689,-19.24879259318476,TRUE
who would Name hurt *T* and this fish ?,-19.24879259318476,-192.48792593184757,bad,coordinate_structure_constraint_object_extraction,12,syntax,island_effects,bigram9,-18.63176855608689,-19.24879259318476,TRUE
what had Name broken *T* and Name ?,-18.16746176467969,-163.50715588211716,bad,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram1,-17.750790618637918,-18.16746176467969,TRUE
what had Name and Name broken *T* ?,-17.750790618637918,-159.75711556774127,good,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram1,-17.750790618637918,-18.16746176467969,TRUE
what had Name broken *T* and Name ?,-18.286194500249287,-164.57575050224358,bad,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram10,-17.908847806302983,-18.286194500249287,TRUE
what had Name and Name broken *T* ?,-17.908847806302983,-161.17963025672685,good,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram10,-17.908847806302983,-18.286194500249287,TRUE
what had Name broken *T* and Name ?,-18.139128145705577,-163.25215331135018,bad,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram2,-17.73882589656818,-18.139128145705577,TRUE
what had Name and Name broken *T* ?,-17.73882589656818,-159.64943306911363,good,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram2,-17.73882589656818,-18.139128145705577,TRUE
what had Name broken *T* and Name ?,-18.182879812541664,-163.64591831287498,bad,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram3,-17.790956279629746,-18.182879812541664,TRUE
what had Name and Name broken *T* ?,-17.790956279629746,-160.1186065166677,good,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram3,-17.790956279629746,-18.182879812541664,TRUE
what had Name broken *T* and Name ?,-18.22103670215915,-163.98933031943236,bad,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram4,-17.781603227974156,-18.22103670215915,TRUE
what had Name and Name broken *T* ?,-17.781603227974156,-160.0344290517674,good,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram4,-17.781603227974156,-18.22103670215915,TRUE
what had Name broken *T* and Name ?,-18.154116236290168,-163.38704612661152,bad,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram5,-17.7746018788348,-18.154116236290168,TRUE
what had Name and Name broken *T* ?,-17.7746018788348,-159.9714169095132,good,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram5,-17.7746018788348,-18.154116236290168,TRUE
what had Name broken *T* and Name ?,-18.14465536090325,-163.30189824812928,bad,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram6,-17.742271565701188,-18.14465536090325,TRUE
what had Name and Name broken *T* ?,-17.742271565701188,-159.6804440913107,good,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram6,-17.742271565701188,-18.14465536090325,TRUE
what had Name broken *T* and Name ?,-18.06692547456957,-162.6023292711261,bad,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram7,-17.66530522759065,-18.06692547456957,TRUE
what had Name and Name broken *T* ?,-17.66530522759065,-158.98774704831584,good,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram7,-17.66530522759065,-18.06692547456957,TRUE
what had Name broken *T* and Name ?,-18.127427735309503,-163.14684961778553,bad,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram8,-17.718318628440425,-18.127427735309503,TRUE
what had Name and Name broken *T* ?,-17.718318628440425,-159.46486765596381,good,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram8,-17.718318628440425,-18.127427735309503,TRUE
what had Name broken *T* and Name ?,-18.361970346838923,-165.2577331215503,bad,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram9,-17.963606139032525,-18.361970346838923,TRUE
what had Name and Name broken *T* ?,-17.963606139032525,-161.67245525129272,good,coordinate_structure_constraint_object_extraction,134,syntax,island_effects,bigram9,-17.963606139032525,-18.361970346838923,TRUE
who will Name and Name sound like *T* ?,-17.835355225456603,-178.35355225456604,good,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram1,-17.835355225456603,-18.210359256894197,TRUE
who should Name sound like *T* and Name ?,-18.210359256894197,-182.10359256894193,bad,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram1,-17.835355225456603,-18.210359256894197,TRUE
who will Name and Name sound like *T* ?,-17.73382030972415,-177.3382030972415,good,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram10,-17.73382030972415,-18.173432334275823,TRUE
who should Name sound like *T* and Name ?,-18.173432334275823,-181.73432334275822,bad,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram10,-17.73382030972415,-18.173432334275823,TRUE
who will Name and Name sound like *T* ?,-17.7303530864504,-177.303530864504,good,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram2,-17.7303530864504,-18.19062511067406,TRUE
who should Name sound like *T* and Name ?,-18.19062511067406,-181.9062511067406,bad,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram2,-17.7303530864504,-18.19062511067406,TRUE
who will Name and Name sound like *T* ?,-17.69542435043612,-176.95424350436122,good,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram3,-17.69542435043612,-18.14815553005685,TRUE
who should Name sound like *T* and Name ?,-18.14815553005685,-181.48155530056852,bad,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram3,-17.69542435043612,-18.14815553005685,TRUE
who will Name and Name sound like *T* ?,-17.67537355286516,-176.7537355286516,good,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram4,-17.67537355286516,-18.17086367963165,TRUE
who should Name sound like *T* and Name ?,-18.17086367963165,-181.7086367963165,bad,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram4,-17.67537355286516,-18.17086367963165,TRUE
who will Name and Name sound like *T* ?,-17.83432091705869,-178.3432091705869,good,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram5,-17.83432091705869,-18.17588383876852,TRUE
who should Name sound like *T* and Name ?,-18.17588383876852,-181.75883838768522,bad,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram5,-17.83432091705869,-18.17588383876852,TRUE
who will Name and Name sound like *T* ?,-17.828106194201787,-178.28106194201786,good,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram6,-17.828106194201787,-18.290251609883644,TRUE
who should Name sound like *T* and Name ?,-18.290251609883644,-182.90251609883643,bad,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram6,-17.828106194201787,-18.290251609883644,TRUE
who will Name and Name sound like *T* ?,-17.747125283702445,-177.47125283702445,good,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram7,-17.747125283702445,-18.10858350598347,TRUE
who should Name sound like *T* and Name ?,-18.10858350598347,-181.08583505983472,bad,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram7,-17.747125283702445,-18.10858350598347,TRUE
who will Name and Name sound like *T* ?,-17.743470590901993,-177.43470590901993,good,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram8,-17.743470590901993,-18.21166878708416,TRUE
who should Name sound like *T* and Name ?,-18.21166878708416,-182.11668787084162,bad,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram8,-17.743470590901993,-18.21166878708416,TRUE
who will Name and Name sound like *T* ?,-17.79038349765404,-177.90383497654042,good,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram9,-17.79038349765404,-18.2489112846798,TRUE
who should Name sound like *T* and Name ?,-18.2489112846798,-182.489112846798,bad,coordinate_structure_constraint_object_extraction,135,syntax,island_effects,bigram9,-17.79038349765404,-18.2489112846798,TRUE
who could Name and those boxes bother *T* ?,-19.187515269428975,-191.8751526942898,good,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram1,-19.187515269428975,-20.46613666212192,TRUE
who should Name bother *T* and those boxes ?,-20.46613666212192,-204.6613666212192,bad,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram1,-19.187515269428975,-20.46613666212192,TRUE
who could Name and those boxes bother *T* ?,-19.21407194623627,-192.1407194623627,good,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram10,-19.21407194623627,-20.529506292260617,TRUE
who should Name bother *T* and those boxes ?,-20.529506292260617,-205.29506292260618,bad,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram10,-19.21407194623627,-20.529506292260617,TRUE
who could Name and those boxes bother *T* ?,-19.14353878251128,-191.4353878251128,good,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram2,-19.14353878251128,-20.499230437773623,TRUE
who should Name bother *T* and those boxes ?,-20.499230437773623,-204.99230437773625,bad,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram2,-19.14353878251128,-20.499230437773623,TRUE
who could Name and those boxes bother *T* ?,-19.17720266261357,-191.77202662613576,good,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram3,-19.17720266261357,-20.52564404639053,TRUE
who should Name bother *T* and those boxes ?,-20.52564404639053,-205.25644046390534,bad,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram3,-19.17720266261357,-20.52564404639053,TRUE
who could Name and those boxes bother *T* ?,-19.17310154521515,-191.7310154521515,good,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram4,-19.17310154521515,-20.531527333989608,TRUE
who should Name bother *T* and those boxes ?,-20.531527333989608,-205.31527333989607,bad,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram4,-19.17310154521515,-20.531527333989608,TRUE
who could Name and those boxes bother *T* ?,-19.113427028530385,-191.13427028530384,good,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram5,-19.113427028530385,-20.456670779008867,TRUE
who should Name bother *T* and those boxes ?,-20.456670779008867,-204.56670779008869,bad,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram5,-19.113427028530385,-20.456670779008867,TRUE
who could Name and those boxes bother *T* ?,-19.082385200357272,-190.82385200357274,good,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram6,-19.082385200357272,-20.40999421889193,TRUE
who should Name bother *T* and those boxes ?,-20.40999421889193,-204.09994218891933,bad,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram6,-19.082385200357272,-20.40999421889193,TRUE
who could Name and those boxes bother *T* ?,-19.29500856425308,-192.95008564253078,good,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram7,-19.29500856425308,-20.529598689636607,TRUE
who should Name bother *T* and those boxes ?,-20.529598689636607,-205.29598689636606,bad,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram7,-19.29500856425308,-20.529598689636607,TRUE
who could Name and those boxes bother *T* ?,-19.16408045230157,-191.6408045230157,good,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram8,-19.16408045230157,-20.43506924814073,TRUE
who should Name bother *T* and those boxes ?,-20.43506924814073,-204.35069248140732,bad,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram8,-19.16408045230157,-20.43506924814073,TRUE
who could Name and those boxes bother *T* ?,-19.156561307431243,-191.56561307431244,good,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram9,-19.156561307431243,-20.490577844673343,TRUE
who should Name bother *T* and those boxes ?,-20.490577844673343,-204.90577844673348,bad,coordinate_structure_constraint_object_extraction,137,syntax,island_effects,bigram9,-19.156561307431243,-20.490577844673343,TRUE
who had Name and Name left *T* ?,-18.200080977407342,-163.8007287966661,good,coordinate_structure_constraint_object_extraction,138,syntax,island_effects,bigram1,-18.200080977407342,-18.440645178924537,TRUE
who has Name left *T* and Name ?,-18.440645178924537,-165.96580661032084,bad,coordinate_structure_constraint_object_extraction,138,syntax,island_effects,bigram1,-18.200080977407342,-18.440645178924537,TRUE
who had Name and Name left *T* ?,-18.325981395090928,-164.93383255581836,good,coordinate_structure_constraint_object_extraction,138,syntax,island_effects,bigram10,-18.325981395090928,-18.48110586681501,TRUE
who has Name left *T* and Name ?,-18.48110586681501,-166.32995280133508,bad,coordinate_structure_constraint_object_extraction,138,syntax,island_effects,bigram10,-18.325981395090928,-18.48110586681501,TRUE
who had Name and Name left *T* ?,-18.157752271214967,-163.4197704409347,good,coordinate_structure_constraint_object_extraction,138,syntax,island_effects,bigram2,-18.157752271214967,-18.38194757582779,TRUE
who has Name left *T* and Name ?,-18.38194757582779,-165.4375281824501,bad,coordinate_structure_constraint_object_extraction,138,syntax,island_effects,bigram2,-18.157752271214967,-18.38194757582779,TRUE
who had Name and Name left *T* ?,-18.285904678523515,-164.57314210671163,good,coordinate_structure_constraint_object_extraction,138,syntax,island_effects,bigram3,-18.285904678523515,-18.45560598921321,TRUE
who has Name left *T* and Name ?,-18.45560598921321,-166.10045390291893,bad,coordinate_structure_constraint_object_extraction,138,syntax,island_effects,bigram3,-18.285904678523515,-18.45560598921321,TRUE
