Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what did Name bother lady ?,what did Name bother lady ?,-31.49195731475976,-5.24865955245996,(ROOT (WHNP _what) (SQ (AUX _did) (NP _Name) (VP (VB _bother) (NN _lady))) (P_? _?)),bad,left_branch_island_simple_question,104,syntax,island_effects,sample1.0.FG-output.rank-1,-5.0341461536103385,-5.24865955245996,TRUE
what lady did Name bother ?,what lady did Name bother ?,-30.20487692166203,-5.0341461536103385,(ROOT (WHNP (P_what _what) (NN _lady)) (SQ (AUX _did) (NP _Name) (VB _bother)) (P_? _?)),good,left_branch_island_simple_question,104,syntax,island_effects,sample1.0.FG-output.rank-1,-5.0341461536103385,-5.24865955245996,TRUE
what did Name bother lady ?,what did Name bother lady ?,-32.11330207067919,-5.352217011779865,(ROOT (WHNP _what) (SQ (P_did _did) (NP _Name) (VP (VB _bother) (NP _lady))) (P_? _?)),bad,left_branch_island_simple_question,104,syntax,island_effects,sample10.0.FG-output.rank-1,-5.667586512008206,-5.352217011779865,FALSE
what lady did Name bother ?,what lady did Name bother ?,-34.00551907204923,-5.667586512008206,(ROOT (WHNP (P_what _what) (NN _lady)) (SQ (P_did _did) (NP _Name) (VP _bother)) (P_? _?)),good,left_branch_island_simple_question,104,syntax,island_effects,sample10.0.FG-output.rank-1,-5.667586512008206,-5.352217011779865,FALSE
what did Name bother lady ?,what did Name bother lady ?,-29.226610525790537,-4.871101754298423,(ROOT (WP _what) (SQ (P_did _did) (NP _Name) (VP (VB _bother) (NN _lady))) (P_? _?)),bad,left_branch_island_simple_question,104,syntax,island_effects,sample2.0.FG-output.rank-1,-5.363510598718329,-4.871101754298423,FALSE
what lady did Name bother ?,what lady did Name bother ?,-32.181063592309975,-5.363510598718329,(ROOT (P_what _what) (NN _lady) (SQ (P_did _did) (NP _Name) (VP _bother)) (P_? _?)),good,left_branch_island_simple_question,104,syntax,island_effects,sample2.0.FG-output.rank-1,-5.363510598718329,-4.871101754298423,FALSE
what did Name bother lady ?,what did Name bother lady ?,-30.04685985026126,-5.007809975043544,(ROOT (WP _what) (SQ (P_did _did) (NP _Name) (VP (VB _bother) (NN _lady))) (P_? _?)),bad,left_branch_island_simple_question,104,syntax,island_effects,sample3.0.FG-output.rank-1,-5.501370833530952,-5.007809975043544,FALSE
what lady did Name bother ?,what lady did Name bother ?,-33.008225001185714,-5.501370833530952,(ROOT (WHNP (P_what _what) (NN _lady)) (SQ (P_did _did) (NP _Name) (VP _bother)) (P_? _?)),good,left_branch_island_simple_question,104,syntax,island_effects,sample3.0.FG-output.rank-1,-5.501370833530952,-5.007809975043544,FALSE
what did Name bother lady ?,what did Name bother lady ?,-29.079712494624857,-4.846618749104143,(ROOT (P_what _what) (AUX _did) (NP _Name) (VP (VB _bother) (NN _lady)) (P_? _?)),bad,left_branch_island_simple_question,104,syntax,island_effects,sample4.0.FG-output.rank-1,-5.770302301467654,-4.846618749104143,FALSE
what lady did Name bother ?,what lady did Name bother ?,-34.621813808805925,-5.770302301467654,(ROOT (WHNP (WDT _what) (NN _lady)) (SQ (AUX _did) (NP _Name) (VB _bother) (P_? _?))),good,left_branch_island_simple_question,104,syntax,island_effects,sample4.0.FG-output.rank-1,-5.770302301467654,-4.846618749104143,FALSE
what did Name bother lady ?,what did Name bother lady ?,-30.36544482000339,-5.060907470000565,(ROOT (WHNP _what) (AUX _did) (NP _Name) (VP (VB _bother) (NN _lady)) (P_? _?)),bad,left_branch_island_simple_question,104,syntax,island_effects,sample5.0.FG-output.rank-1,-5.458234804770393,-5.060907470000565,FALSE
what lady did Name bother ?,what lady did Name bother ?,-32.74940882862236,-5.458234804770393,(ROOT (WHNP (P_what _what) (NN _lady)) (AUX _did) (NP _Name) (VP _bother) (P_? _?)),good,left_branch_island_simple_question,104,syntax,island_effects,sample5.0.FG-output.rank-1,-5.458234804770393,-5.060907470000565,FALSE
what did Name bother lady ?,what did Name bother lady ?,-29.53927739217199,-4.923212898695332,(ROOT (P_what _what) (SQ (P_did _did) (NP _Name) (VP (VB _bother) (NN _lady))) (P_? _?)),bad,left_branch_island_simple_question,104,syntax,island_effects,sample6.0.FG-output.rank-1,-5.426574873039965,-4.923212898695332,FALSE
what lady did Name bother ?,what lady did Name bother ?,-32.55944923823979,-5.426574873039965,(ROOT (WHNP (P_what _what) (NN _lady)) (VP (AUX _did) (NP _Name) (VB _bother)) (P_? _?)),good,left_branch_island_simple_question,104,syntax,island_effects,sample6.0.FG-output.rank-1,-5.426574873039965,-4.923212898695332,FALSE
what did Name bother lady ?,what did Name bother lady ?,-30.284308094171216,-5.047384682361869,(ROOT (WP _what) (SQ (AUX _did) (NP _Name) (VP (VB _bother) (NN _lady))) (P_? _?)),bad,left_branch_island_simple_question,104,syntax,island_effects,sample7.0.FG-output.rank-1,-5.603775437392709,-5.047384682361869,FALSE
what lady did Name bother ?,what lady did Name bother ?,-33.622652624356256,-5.603775437392709,(ROOT (WHNP (P_what _what) (NN _lady)) (SQ (AUX _did) (NP _Name) (VP _bother)) (P_? _?)),good,left_branch_island_simple_question,104,syntax,island_effects,sample7.0.FG-output.rank-1,-5.603775437392709,-5.047384682361869,FALSE
what did Name bother lady ?,what did Name bother lady ?,-30.22505200895559,-5.037508668159265,(ROOT (P_what _what) (SQ (AUX _did) (NP _Name) (VP (VB _bother) (NN _lady))) (P_? _?)),bad,left_branch_island_simple_question,104,syntax,island_effects,sample8.0.FG-output.rank-1,-5.642254752416231,-5.037508668159265,FALSE
what lady did Name bother ?,what lady did Name bother ?,-33.853528514497384,-5.642254752416231,(ROOT (WHNP (P_what _what) (NN _lady)) (SQ (AUX _did) (NP _Name) (VP _bother)) (P_? _?)),good,left_branch_island_simple_question,104,syntax,island_effects,sample8.0.FG-output.rank-1,-5.642254752416231,-5.037508668159265,FALSE
what did Name bother lady ?,what did Name bother lady ?,-29.526198881639402,-4.921033146939901,(ROOT (WHNP _what) (SQ (P_did _did) (NP _Name) (VP (VB _bother) (NN _lady))) (P_? _?)),bad,left_branch_island_simple_question,104,syntax,island_effects,sample9.0.FG-output.rank-1,-4.827408961314977,-4.921033146939901,TRUE
what lady did Name bother ?,what lady did Name bother ?,-28.964453767889864,-4.827408961314977,(ROOT (WHNP (P_what _what) (NN _lady)) (SQ (AUX _did) (NP _Name) (VB _bother)) (P_? _?)),good,left_branch_island_simple_question,104,syntax,island_effects,sample9.0.FG-output.rank-1,-4.827408961314977,-4.921033146939901,TRUE
which might Name see hats ?,which might Name see hats ?,-35.88981137988994,-5.981635229981657,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (P_see _see) (NNS _hats))) (P_? _?)),bad,left_branch_island_simple_question,129,syntax,island_effects,sample1.0.FG-output.rank-1,-5.653431329916131,-5.981635229981657,TRUE
which hats might Name see ?,which hats might Name see ?,-33.92058797949679,-5.653431329916131,(ROOT (WHNP (P_which _which) (NNS _hats)) (SQ (MD _might) (NP _Name) (VP _see)) (P_? _?)),good,left_branch_island_simple_question,129,syntax,island_effects,sample1.0.FG-output.rank-1,-5.653431329916131,-5.981635229981657,TRUE
which might Name see hats ?,which might Name see hats ?,-42.70844745461275,-7.118074575768792,(ROOT (WP _which) (SQ (MD _might) (NP _Name) (VP (P_see _see) (NP _hats)) (. _?))),bad,left_branch_island_simple_question,129,syntax,island_effects,sample10.0.FG-output.rank-1,-6.201823028456649,-7.118074575768792,TRUE
which hats might Name see ?,which hats might Name see ?,-37.210938170739894,-6.201823028456649,(ROOT (WHNP (WDT _which) (NNS _hats)) (MD _might) (NP _Name) (VP _see) (. _?)),good,left_branch_island_simple_question,129,syntax,island_effects,sample10.0.FG-output.rank-1,-6.201823028456649,-7.118074575768792,TRUE
which might Name see hats ?,which might Name see hats ?,-36.96859828478323,-6.1614330474638725,(ROOT (WP _which) (SQ (MD _might) (NP _Name) (VP (P_see _see) (NP _hats))) (P_? _?)),bad,left_branch_island_simple_question,129,syntax,island_effects,sample2.0.FG-output.rank-1,-5.819882404546185,-6.1614330474638725,TRUE
which hats might Name see ?,which hats might Name see ?,-34.91929442727711,-5.819882404546185,(ROOT (WHNP (P_which _which) (NNS _hats)) (SQ (MD _might) (NP _Name) (VP _see)) (P_? _?)),good,left_branch_island_simple_question,129,syntax,island_effects,sample2.0.FG-output.rank-1,-5.819882404546185,-6.1614330474638725,TRUE
which might Name see hats ?,which might Name see hats ?,-38.13816597735591,-6.356360996225985,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (P_see _see) (NP _hats))) (P_? _?)),bad,left_branch_island_simple_question,129,syntax,island_effects,sample3.0.FG-output.rank-1,-5.796865998977904,-6.356360996225985,TRUE
which hats might Name see ?,which hats might Name see ?,-34.78119599386743,-5.796865998977904,(ROOT (WHNP (WDT _which) (NNS _hats)) (SQ (MD _might) (NP _Name) (VP _see)) (P_? _?)),good,left_branch_island_simple_question,129,syntax,island_effects,sample3.0.FG-output.rank-1,-5.796865998977904,-6.356360996225985,TRUE
which might Name see hats ?,which might Name see hats ?,-41.25247775495222,-6.875412959158703,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (P_see _see) (NP _hats))) (P_? _?)),bad,left_branch_island_simple_question,129,syntax,island_effects,sample4.0.FG-output.rank-1,-5.883699105445416,-6.875412959158703,TRUE
which hats might Name see ?,which hats might Name see ?,-35.302194632672496,-5.883699105445416,(ROOT (WHNP (P_which _which) (NNS _hats)) (SQ (MD _might) (NP _Name) (VP _see)) (P_? _?)),good,left_branch_island_simple_question,129,syntax,island_effects,sample4.0.FG-output.rank-1,-5.883699105445416,-6.875412959158703,TRUE
which might Name see hats ?,which might Name see hats ?,-42.36922974697026,-7.06153829116171,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (P_see _see) (NP _hats)) (P_? _?))),bad,left_branch_island_simple_question,129,syntax,island_effects,sample5.0.FG-output.rank-1,-6.706695867270085,-7.06153829116171,TRUE
which hats might Name see ?,which hats might Name see ?,-40.24017520362051,-6.706695867270085,(ROOT (WHNP (WDT _which) (NNS _hats)) (SQ (MD _might) (NP _Name) (VP _see) (P_? _?))),good,left_branch_island_simple_question,129,syntax,island_effects,sample5.0.FG-output.rank-1,-6.706695867270085,-7.06153829116171,TRUE
which might Name see hats ?,which might Name see hats ?,-40.53290628844696,-6.755484381407826,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (P_see _see) (NP _hats))) (P_? _?)),bad,left_branch_island_simple_question,129,syntax,island_effects,sample6.0.FG-output.rank-1,-6.065139524115085,-6.755484381407826,TRUE
which hats might Name see ?,which hats might Name see ?,-36.39083714469051,-6.065139524115085,(ROOT (WHNP (WDT _which) (NNS _hats)) (SQ (MD _might) (NP _Name) (VP _see)) (P_? _?)),good,left_branch_island_simple_question,129,syntax,island_effects,sample6.0.FG-output.rank-1,-6.065139524115085,-6.755484381407826,TRUE
which might Name see hats ?,which might Name see hats ?,-36.30757392953777,-6.051262321589628,(ROOT (WP _which) (SQ (MD _might) (NP _Name) (VP (P_see _see) (NP _hats))) (P_? _?)),bad,left_branch_island_simple_question,129,syntax,island_effects,sample7.0.FG-output.rank-1,-5.74558386079086,-6.051262321589628,TRUE
which hats might Name see ?,which hats might Name see ?,-34.47350316474516,-5.74558386079086,(ROOT (WHNP (P_which _which) (NNS _hats)) (SQ (MD _might) (NP _Name) (VP _see)) (P_? _?)),good,left_branch_island_simple_question,129,syntax,island_effects,sample7.0.FG-output.rank-1,-5.74558386079086,-6.051262321589628,TRUE
which might Name see hats ?,which might Name see hats ?,-40.270631407743856,-6.711771901290643,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (P_see _see) (NP _hats))) (P_? _?)),bad,left_branch_island_simple_question,129,syntax,island_effects,sample8.0.FG-output.rank-1,-6.137706746533158,-6.711771901290643,TRUE
which hats might Name see ?,which hats might Name see ?,-36.826240479198944,-6.137706746533158,(ROOT (WHNP (WDT _which) (NNS _hats)) (SQ (MD _might) (NP _Name) (VP _see)) (P_? _?)),good,left_branch_island_simple_question,129,syntax,island_effects,sample8.0.FG-output.rank-1,-6.137706746533158,-6.711771901290643,TRUE
which might Name see hats ?,which might Name see hats ?,-36.75130628182048,-6.125217713636747,(ROOT (WHNP _which) (SQ (MD _might) (NP _Name) (VP (P_see _see) (NP _hats))) (P_? _?)),bad,left_branch_island_simple_question,129,syntax,island_effects,sample9.0.FG-output.rank-1,-5.785460093671627,-6.125217713636747,TRUE
which hats might Name see ?,which hats might Name see ?,-34.712760562029764,-5.785460093671627,(ROOT (WHNP (WDT _which) (NNS _hats)) (SQ (MD _might) (NP _Name) (VP _see)) (P_? _?)),good,left_branch_island_simple_question,129,syntax,island_effects,sample9.0.FG-output.rank-1,-5.785460093671627,-6.125217713636747,TRUE
whose hair had Name seen ?,whose hair had Name seen ?,-36.48181009981294,-6.080301683302157,(ROOT (WHNP (WP$ _whose) (NN _hair)) (SQ (AUX _had) (NP _Name) (VP _seen)) (P_? _?)),good,left_branch_island_simple_question,134,syntax,island_effects,sample1.0.FG-output.rank-1,-6.080301683302157,-7.019810203254458,TRUE
whose had Name seen hair ?,whose had Name seen hair ?,-42.11886121952675,-7.019810203254458,(ROOT (WHNP _whose) (SQ (AUX _had) (NP _Name) (VP (VBN _seen) (NP _hair))) (P_? _?)),bad,left_branch_island_simple_question,134,syntax,island_effects,sample1.0.FG-output.rank-1,-6.080301683302157,-7.019810203254458,TRUE
whose hair had Name seen ?,whose hair had Name seen ?,-37.0960236674539,-6.182670611242316,(ROOT (WHNP (WP$ _whose) (NN _hair)) (VP (AUX _had) (NP _Name) (VBN _seen)) (P_? _?)),good,left_branch_island_simple_question,134,syntax,island_effects,sample10.0.FG-output.rank-1,-6.182670611242316,-6.93642333127984,TRUE
whose had Name seen hair ?,whose had Name seen hair ?,-41.618539987679036,-6.93642333127984,(ROOT (WHNP _whose) (SQ (AUX _had) (NP _Name) (VP (P_seen _seen) (NP _hair))) (P_? _?)),bad,left_branch_island_simple_question,134,syntax,island_effects,sample10.0.FG-output.rank-1,-6.182670611242316,-6.93642333127984,TRUE
whose hair had Name seen ?,whose hair had Name seen ?,-38.77404068927414,-6.462340114879023,(ROOT (WHNP (P_whose _whose) (NN _hair)) (SQ (AUX _had) (NP _Name) (VP _seen)) (P_? _?)),good,left_branch_island_simple_question,134,syntax,island_effects,sample2.0.FG-output.rank-1,-6.462340114879023,-6.983779804242263,TRUE
whose had Name seen hair ?,whose had Name seen hair ?,-41.90267882545358,-6.983779804242263,(ROOT (WHNP _whose) (SQ (AUX _had) (NP _Name) (VP (P_seen _seen) (NP _hair))) (P_? _?)),bad,left_branch_island_simple_question,134,syntax,island_effects,sample2.0.FG-output.rank-1,-6.462340114879023,-6.983779804242263,TRUE
whose hair had Name seen ?,whose hair had Name seen ?,-36.61735242770154,-6.10289207128359,(ROOT (WHNP (P_whose _whose) (NN _hair)) (SQ (AUX _had) (NP _Name) (VBN _seen)) (P_? _?)),good,left_branch_island_simple_question,134,syntax,island_effects,sample3.0.FG-output.rank-1,-6.10289207128359,-7.124363468949468,TRUE
whose had Name seen hair ?,whose had Name seen hair ?,-42.74618081369681,-7.124363468949468,(ROOT (WHNP _whose) (SQ (AUX _had) (NP _Name) (VP (VBN _seen) (NP _hair))) (P_? _?)),bad,left_branch_island_simple_question,134,syntax,island_effects,sample3.0.FG-output.rank-1,-6.10289207128359,-7.124363468949468,TRUE
whose hair had Name seen ?,whose hair had Name seen ?,-37.54499623847437,-6.257499373079061,(ROOT (WHNP (P_whose _whose) (NN _hair)) (SQ (AUX _had) (NP _Name) (VP _seen)) (P_? _?)),good,left_branch_island_simple_question,134,syntax,island_effects,sample4.0.FG-output.rank-1,-6.257499373079061,-7.014686977941711,TRUE
whose had Name seen hair ?,whose had Name seen hair ?,-42.088121867650266,-7.014686977941711,(ROOT (WHNP _whose) (SQ (AUX _had) (NP _Name) (VP (P_seen _seen) (NP _hair))) (P_? _?)),bad,left_branch_island_simple_question,134,syntax,island_effects,sample4.0.FG-output.rank-1,-6.257499373079061,-7.014686977941711,TRUE
whose hair had Name seen ?,whose hair had Name seen ?,-35.429186045842634,-5.904864340973773,(ROOT (WHNP (WP$ _whose) (NN _hair)) (AUX _had) (NP _Name) (VP _seen) (P_? _?)),good,left_branch_island_simple_question,134,syntax,island_effects,sample5.0.FG-output.rank-1,-5.904864340973773,-6.880835589781783,TRUE
whose had Name seen hair ?,whose had Name seen hair ?,-41.2850135386907,-6.880835589781783,(ROOT (WHNP _whose) (AUX _had) (NP _Name) (VP (VBN _seen) (NP _hair)) (P_? _?)),bad,left_branch_island_simple_question,134,syntax,island_effects,sample5.0.FG-output.rank-1,-5.904864340973773,-6.880835589781783,TRUE
whose hair had Name seen ?,whose hair had Name seen ?,-36.620419798002565,-6.103403299667094,(ROOT (WHNP (P_whose _whose) (NN _hair)) (VP (VBD _had) (NP _Name) (VP _seen)) (P_? _?)),good,left_branch_island_simple_question,134,syntax,island_effects,sample6.0.FG-output.rank-1,-6.103403299667094,-7.314419748329427,TRUE
whose had Name seen hair ?,whose had Name seen hair ?,-43.88651848997656,-7.314419748329427,(ROOT (WHNP _whose) (VP (VBD _had) (NP _Name) (VP (VBN _seen) (NP _hair))) (P_? _?)),bad,left_branch_island_simple_question,134,syntax,island_effects,sample6.0.FG-output.rank-1,-6.103403299667094,-7.314419748329427,TRUE
whose hair had Name seen ?,whose hair had Name seen ?,-36.44088242674614,-6.07348040445769,(ROOT (WHNP (WP$ _whose) (NN _hair)) (VP (AUX _had) (NP _Name) (VBN _seen)) (P_? _?)),good,left_branch_island_simple_question,134,syntax,island_effects,sample7.0.FG-output.rank-1,-6.07348040445769,-7.015966398899098,TRUE
whose had Name seen hair ?,whose had Name seen hair ?,-42.09579839339459,-7.015966398899098,(ROOT (WHNP _whose) (SQ (AUX _had) (NP _Name) (VP (P_seen _seen) (NP _hair))) (P_? _?)),bad,left_branch_island_simple_question,134,syntax,island_effects,sample7.0.FG-output.rank-1,-6.07348040445769,-7.015966398899098,TRUE
whose hair had Name seen ?,whose hair had Name seen ?,-35.177931266622494,-5.862988544437083,(ROOT (WHNP (P_whose _whose) (NN _hair)) (VP (AUX _had) (NP _Name) (VBN _seen)) (P_? _?)),good,left_branch_island_simple_question,134,syntax,island_effects,sample8.0.FG-output.rank-1,-5.862988544437083,-7.165961064661079,TRUE
whose had Name seen hair ?,whose had Name seen hair ?,-42.99576638796647,-7.165961064661079,(ROOT (WHNP _whose) (VP (VBD _had) (NP _Name) (VP (P_seen _seen) (NP _hair))) (P_? _?)),bad,left_branch_island_simple_question,134,syntax,island_effects,sample8.0.FG-output.rank-1,-5.862988544437083,-7.165961064661079,TRUE
whose hair had Name seen ?,whose hair had Name seen ?,-36.33327063391861,-6.055545105653102,(ROOT (WHNP (WP$ _whose) (NN _hair)) (SQ (AUX _had) (NP _Name) (VP _seen)) (P_? _?)),good,left_branch_island_simple_question,134,syntax,island_effects,sample9.0.FG-output.rank-1,-6.055545105653102,-6.96695647320061,TRUE
whose had Name seen hair ?,whose had Name seen hair ?,-41.80173883920366,-6.96695647320061,(ROOT (WHNP _whose) (SQ (AUX _had) (NP _Name) (VP (VBN _seen) (NP _hair))) (P_? _?)),bad,left_branch_island_simple_question,134,syntax,island_effects,sample9.0.FG-output.rank-1,-6.055545105653102,-6.96695647320061,TRUE
what driver does Name help ?,what driver does Name help ?,-29.258095912224178,-4.87634931870403,(ROOT (WHNP (P_what _what) (NN _driver)) (SQ (AUX _does) (NP _Name) (VB _help)) (P_? _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample1.0.FG-output.rank-1,-4.87634931870403,-4.866993106316619,FALSE
what does Name help driver ?,what does Name help driver ?,-29.201958637899715,-4.866993106316619,(ROOT (WHNP _what) (SQ (P_does _does) (NP _Name) (VP (VB _help) (NN _driver))) (P_? _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample1.0.FG-output.rank-1,-4.87634931870403,-4.866993106316619,FALSE
what driver does Name help ?,what driver does Name help ?,-30.18872451776306,-5.031454086293843,(ROOT (WHNP (P_what _what) (NN _driver)) (P_does _does) (NP _Name) (VP _help) (P_? _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample10.0.FG-output.rank-1,-5.031454086293843,-4.798117865859215,FALSE
what does Name help driver ?,what does Name help driver ?,-28.78870719515529,-4.798117865859215,(ROOT (WHNP _what) (P_does _does) (NP _Name) (VP (VB _help) (NP _driver)) (P_? _?)),bad,left_branch_island_simple_question,136,syntax,island_effects,sample10.0.FG-output.rank-1,-5.031454086293843,-4.798117865859215,FALSE
what driver does Name help ?,what driver does Name help ?,-31.932486041418006,-5.322081006903001,(ROOT (P_what _what) (NN _driver) (SQ (P_does _does) (NP _Name) (VP _help)) (P_? _?)),good,left_branch_island_simple_question,136,syntax,island_effects,sample2.0.FG-output.rank-1,-5.322081006903001,-4.83596712463548,FALSE
