Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
the cars roll .,the cars roll .,-23.409838894122267,-5.852459723530567,(ROOT (NP (P_the _the) (NNS _cars)) (VBP _roll) (. _.)),good,inchoative,146,syntax,argument_structure,sample5.0.FG-output.rank-1,-5.852459723530567,-5.7116435912917645,FALSE
the cars looked like .,the cars looked like .,-28.558217956458822,-5.7116435912917645,(ROOT (NP (P_the _the) (NNS _cars)) (VP (P_looked _looked) (PP _like)) (P_. _.)),bad,inchoative,146,syntax,argument_structure,sample5.0.FG-output.rank-1,-5.852459723530567,-5.7116435912917645,FALSE
the cars roll .,the cars roll .,-24.592710955517415,-6.148177738879354,(ROOT (NP (P_the _the) (NNS _cars)) (VP _roll) (. _.)),good,inchoative,146,syntax,argument_structure,sample6.0.FG-output.rank-1,-6.148177738879354,-5.661712884938316,FALSE
the cars looked like .,the cars looked like .,-28.30856442469158,-5.661712884938316,(ROOT (NP (P_the _the) (NNS _cars)) (VP (P_looked _looked) (PP _like)) (. _.)),bad,inchoative,146,syntax,argument_structure,sample6.0.FG-output.rank-1,-6.148177738879354,-5.661712884938316,FALSE
the cars roll .,the cars roll .,-24.060357643227167,-6.015089410806792,(ROOT (NP (P_the _the) (NNS _cars)) (VP _roll) (P_. _.)),good,inchoative,146,syntax,argument_structure,sample7.0.FG-output.rank-1,-6.015089410806792,-6.025596160093731,TRUE
the cars looked like .,the cars looked like .,-30.127980800468656,-6.025596160093731,(ROOT (NP (P_the _the) (NNS _cars)) (VP (VBD _looked) (PP _like)) (P_. _.)),bad,inchoative,146,syntax,argument_structure,sample7.0.FG-output.rank-1,-6.015089410806792,-6.025596160093731,TRUE
the cars roll .,the cars roll .,-23.817940676101955,-5.954485169025489,(ROOT (NP (P_the _the) (NNS _cars)) (VP _roll) (P_. _.)),good,inchoative,146,syntax,argument_structure,sample8.0.FG-output.rank-1,-5.954485169025489,-5.623814819384256,FALSE
the cars looked like .,the cars looked like .,-28.119074096921278,-5.623814819384256,(ROOT (NP (P_the _the) (NNS _cars)) (VP (P_looked _looked) (PP _like)) (P_. _.)),bad,inchoative,146,syntax,argument_structure,sample8.0.FG-output.rank-1,-5.954485169025489,-5.623814819384256,FALSE
the cars roll .,the cars roll .,-24.819556330136887,-6.204889082534222,(ROOT (NP (P_the _the) (NNS _cars)) (VP _roll) (P_. _.)),good,inchoative,146,syntax,argument_structure,sample9.0.FG-output.rank-1,-6.204889082534222,-5.497036363879383,FALSE
the cars looked like .,the cars looked like .,-27.485181819396917,-5.497036363879383,(ROOT (NP (P_the _the) (NNS _cars)) (VP (P_looked _looked) (PP _like)) (P_. _.)),bad,inchoative,146,syntax,argument_structure,sample9.0.FG-output.rank-1,-6.204889082534222,-5.497036363879383,FALSE
Name had scared .,Name had scared .,-23.394541252841858,-5.8486353132104645,(ROOT (P_Name _Name) (VP (VBD _had) (ADJP _scared)) (P_. _.)),bad,inchoative,156,syntax,argument_structure,sample1.0.FG-output.rank-1,-5.306195245136762,-5.8486353132104645,TRUE
Name had hurt .,Name had hurt .,-21.22478098054705,-5.306195245136762,(ROOT (P_Name _Name) (VP (VBD _had) (ADJP _hurt)) (P_. _.)),good,inchoative,156,syntax,argument_structure,sample1.0.FG-output.rank-1,-5.306195245136762,-5.8486353132104645,TRUE
Name had scared .,Name had scared .,-24.758253310417217,-6.189563327604304,(ROOT (NNP _Name) (VP (VBD _had) (ADJP _scared)) (. _.)),bad,inchoative,156,syntax,argument_structure,sample10.0.FG-output.rank-1,-5.410458362249387,-6.189563327604304,TRUE
Name had hurt .,Name had hurt .,-21.64183344899755,-5.410458362249387,(ROOT (NNP _Name) (VP (AUX _had) (VBN _hurt)) (. _.)),good,inchoative,156,syntax,argument_structure,sample10.0.FG-output.rank-1,-5.410458362249387,-6.189563327604304,TRUE
Name had scared .,Name had scared .,-22.27885214715788,-5.56971303678947,(ROOT (P_Name _Name) (VP (P_had _had) (JJ _scared)) (P_. _.)),bad,inchoative,156,syntax,argument_structure,sample2.0.FG-output.rank-1,-5.14071888608984,-5.56971303678947,TRUE
Name had hurt .,Name had hurt .,-20.56287554435936,-5.14071888608984,(ROOT (P_Name _Name) (VP (AUX _had) (VBN _hurt)) (P_. _.)),good,inchoative,156,syntax,argument_structure,sample2.0.FG-output.rank-1,-5.14071888608984,-5.56971303678947,TRUE
Name had scared .,Name had scared .,-20.208550284404325,-5.052137571101081,(ROOT (NNP _Name) (VP (P_had _had) (JJ _scared)) (P_. _.)),bad,inchoative,156,syntax,argument_structure,sample3.0.FG-output.rank-1,-5.524586634082714,-5.052137571101081,FALSE
Name had hurt .,Name had hurt .,-22.098346536330855,-5.524586634082714,(ROOT (NNP _Name) (VP (AUX _had) (VBN _hurt)) (P_. _.)),good,inchoative,156,syntax,argument_structure,sample3.0.FG-output.rank-1,-5.524586634082714,-5.052137571101081,FALSE
Name had scared .,Name had scared .,-25.52728961365883,-6.381822403414708,(ROOT (P_Name _Name) (VP (P_had _had) (NP _scared)) (. _.)),bad,inchoative,156,syntax,argument_structure,sample4.0.FG-output.rank-1,-5.158930914066361,-6.381822403414708,TRUE
Name had hurt .,Name had hurt .,-20.635723656265444,-5.158930914066361,(ROOT (P_Name _Name) (VP (AUX _had) (VBN _hurt)) (. _.)),good,inchoative,156,syntax,argument_structure,sample4.0.FG-output.rank-1,-5.158930914066361,-6.381822403414708,TRUE
Name had scared .,Name had scared .,-24.958489415117274,-6.239622353779319,(ROOT (P_Name _Name) (VP (VBD _had) (ADJP _scared)) (P_. _.)),bad,inchoative,156,syntax,argument_structure,sample5.0.FG-output.rank-1,-5.33226022019287,-6.239622353779319,TRUE
Name had hurt .,Name had hurt .,-21.32904088077148,-5.33226022019287,(ROOT (P_Name _Name) (VP (VBD _had) (VP _hurt)) (P_. _.)),good,inchoative,156,syntax,argument_structure,sample5.0.FG-output.rank-1,-5.33226022019287,-6.239622353779319,TRUE
Name had scared .,Name had scared .,-25.169732011384973,-6.292433002846243,(ROOT (NNP _Name) (VP (VBD _had) (ADJP _scared)) (P_. _.)),bad,inchoative,156,syntax,argument_structure,sample6.0.FG-output.rank-1,-5.229688052694671,-6.292433002846243,TRUE
Name had hurt .,Name had hurt .,-20.918752210778685,-5.229688052694671,(ROOT (NNP _Name) (VP (AUX _had) (VBN _hurt)) (P_. _.)),good,inchoative,156,syntax,argument_structure,sample6.0.FG-output.rank-1,-5.229688052694671,-6.292433002846243,TRUE
Name had scared .,Name had scared .,-25.120582164184764,-6.280145541046191,(ROOT (NNP _Name) (VP (VBD _had) (ADJP _scared)) (. _.)),bad,inchoative,156,syntax,argument_structure,sample7.0.FG-output.rank-1,-5.275874716018361,-6.280145541046191,TRUE
Name had hurt .,Name had hurt .,-21.103498864073444,-5.275874716018361,(ROOT (NNP _Name) (VP (VBD _had) (VP _hurt)) (. _.)),good,inchoative,156,syntax,argument_structure,sample7.0.FG-output.rank-1,-5.275874716018361,-6.280145541046191,TRUE
Name had scared .,Name had scared .,-21.342482725665974,-5.3356206814164935,(ROOT (P_Name _Name) (VP (P_had _had) (JJ _scared)) (P_. _.)),bad,inchoative,156,syntax,argument_structure,sample8.0.FG-output.rank-1,-5.450110027418615,-5.3356206814164935,FALSE
Name had hurt .,Name had hurt .,-21.80044010967446,-5.450110027418615,(ROOT (P_Name _Name) (VP (P_had _had) (S _hurt)) (P_. _.)),good,inchoative,156,syntax,argument_structure,sample8.0.FG-output.rank-1,-5.450110027418615,-5.3356206814164935,FALSE
Name had scared .,Name had scared .,-24.133102854319272,-6.033275713579818,(ROOT (P_Name _Name) (VP (VBD _had) (ADJP _scared)) (. _.)),bad,inchoative,156,syntax,argument_structure,sample9.0.FG-output.rank-1,-5.2695751466106335,-6.033275713579818,TRUE
Name had hurt .,Name had hurt .,-21.078300586442534,-5.2695751466106335,(ROOT (P_Name _Name) (VP (VBD _had) (VP _hurt)) (. _.)),good,inchoative,156,syntax,argument_structure,sample9.0.FG-output.rank-1,-5.2695751466106335,-6.033275713579818,TRUE
some banana was growing .,some banana was growing .,-30.08552483130407,-6.017104966260814,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VBG _growing)) (P_. _.)),good,inchoative,174,syntax,argument_structure,sample1.0.FG-output.rank-1,-6.017104966260814,-6.293639637330815,TRUE
some banana was buying .,some banana was buying .,-31.46819818665407,-6.293639637330815,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VBG _buying)) (P_. _.)),bad,inchoative,174,syntax,argument_structure,sample1.0.FG-output.rank-1,-6.017104966260814,-6.293639637330815,TRUE
some banana was growing .,some banana was growing .,-31.02352193850558,-6.204704387701116,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VBG _growing)) (P_. _.)),good,inchoative,174,syntax,argument_structure,sample10.0.FG-output.rank-1,-6.204704387701116,-6.343105903559116,TRUE
some banana was buying .,some banana was buying .,-31.71552951779558,-6.343105903559116,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VBG _buying)) (P_. _.)),bad,inchoative,174,syntax,argument_structure,sample10.0.FG-output.rank-1,-6.204704387701116,-6.343105903559116,TRUE
some banana was growing .,some banana was growing .,-32.44363278276786,-6.488726556553571,(ROOT (NP (P_some _some) (NN _banana)) (VP (AUX _was) (VBG _growing)) (P_. _.)),good,inchoative,174,syntax,argument_structure,sample2.0.FG-output.rank-1,-6.488726556553571,-6.809872023159571,TRUE
some banana was buying .,some banana was buying .,-34.04936011579785,-6.809872023159571,(ROOT (NP (P_some _some) (NN _banana)) (VP (AUX _was) (VBG _buying)) (P_. _.)),bad,inchoative,174,syntax,argument_structure,sample2.0.FG-output.rank-1,-6.488726556553571,-6.809872023159571,TRUE
some banana was growing .,some banana was growing .,-32.612049130208426,-6.522409826041685,(ROOT (NP (P_some _some) (NN _banana)) (VP (AUX _was) (VBG _growing)) (P_. _.)),good,inchoative,174,syntax,argument_structure,sample3.0.FG-output.rank-1,-6.522409826041685,-6.4414806716976845,FALSE
some banana was buying .,some banana was buying .,-32.20740335848842,-6.4414806716976845,(ROOT (NP (P_some _some) (NN _banana)) (VP (AUX _was) (VBG _buying)) (P_. _.)),bad,inchoative,174,syntax,argument_structure,sample3.0.FG-output.rank-1,-6.522409826041685,-6.4414806716976845,FALSE
some banana was growing .,some banana was growing .,-31.110224181369865,-6.222044836273973,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VBG _growing)) (P_. _.)),good,inchoative,174,syntax,argument_structure,sample4.0.FG-output.rank-1,-6.222044836273973,-6.324086083661974,TRUE
some banana was buying .,some banana was buying .,-31.62043041830987,-6.324086083661974,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VBG _buying)) (P_. _.)),bad,inchoative,174,syntax,argument_structure,sample4.0.FG-output.rank-1,-6.222044836273973,-6.324086083661974,TRUE
some banana was growing .,some banana was growing .,-31.706873020668244,-6.341374604133649,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VBG _growing)) (P_. _.)),good,inchoative,174,syntax,argument_structure,sample5.0.FG-output.rank-1,-6.341374604133649,-6.203257332193649,FALSE
some banana was buying .,some banana was buying .,-31.016286660968245,-6.203257332193649,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VBG _buying)) (P_. _.)),bad,inchoative,174,syntax,argument_structure,sample5.0.FG-output.rank-1,-6.341374604133649,-6.203257332193649,FALSE
some banana was growing .,some banana was growing .,-30.66075425667606,-6.132150851335212,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VBG _growing)) (. _.)),good,inchoative,174,syntax,argument_structure,sample6.0.FG-output.rank-1,-6.132150851335212,-6.132150851335212,FALSE
some banana was buying .,some banana was buying .,-30.66075425667606,-6.132150851335212,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VBG _buying)) (. _.)),bad,inchoative,174,syntax,argument_structure,sample6.0.FG-output.rank-1,-6.132150851335212,-6.132150851335212,FALSE
some banana was growing .,some banana was growing .,-33.110362584332684,-6.622072516866536,(ROOT (NP (P_some _some) (NN _banana)) (AUX _was) (VBG _growing) (P_. _.)),good,inchoative,174,syntax,argument_structure,sample7.0.FG-output.rank-1,-6.622072516866536,-6.4839387439565375,FALSE
some banana was buying .,some banana was buying .,-32.419693719782686,-6.4839387439565375,(ROOT (NP (P_some _some) (NN _banana)) (AUX _was) (VBG _buying) (P_. _.)),bad,inchoative,174,syntax,argument_structure,sample7.0.FG-output.rank-1,-6.622072516866536,-6.4839387439565375,FALSE
some banana was growing .,some banana was growing .,-32.58058978265692,-6.516117956531384,(ROOT (NP (P_some _some) (NN _banana)) (VP (AUX _was) (VBG _growing)) (P_. _.)),good,inchoative,174,syntax,argument_structure,sample8.0.FG-output.rank-1,-6.516117956531384,-6.837270244071384,TRUE
some banana was buying .,some banana was buying .,-34.18635122035692,-6.837270244071384,(ROOT (NP (P_some _some) (NN _banana)) (VP (AUX _was) (VBG _buying)) (P_. _.)),bad,inchoative,174,syntax,argument_structure,sample8.0.FG-output.rank-1,-6.516117956531384,-6.837270244071384,TRUE
some banana was growing .,some banana was growing .,-33.98920369069297,-6.797840738138594,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VP _growing)) (P_. _.)),good,inchoative,174,syntax,argument_structure,sample9.0.FG-output.rank-1,-6.797840738138594,-6.935985325526593,TRUE
some banana was buying .,some banana was buying .,-34.679926627632966,-6.935985325526593,(ROOT (NP (P_some _some) (NN _banana)) (VP (P_was _was) (VP _buying)) (P_. _.)),bad,inchoative,174,syntax,argument_structure,sample9.0.FG-output.rank-1,-6.797840738138594,-6.935985325526593,TRUE
Name will n't sound like .,Name will n't sound like .,-30.316068341367757,-5.052678056894626,(ROOT (P_Name _Name) (VP (P_will _will) (NOT _n't) (VP (VB _sound) (PP _like))) (P_. _.)),bad,inchoative,182,syntax,argument_structure,sample1.0.FG-output.rank-1,-4.368452295759279,-5.052678056894626,TRUE
Name will n't wake up .,Name will n't wake up .,-26.21071377455567,-4.368452295759279,(ROOT (P_Name _Name) (VP (P_will _will) (NOT _n't) (VP (VBP _wake) (ADVP _up))) (P_. _.)),good,inchoative,182,syntax,argument_structure,sample1.0.FG-output.rank-1,-4.368452295759279,-5.052678056894626,TRUE
Name will n't sound like .,Name will n't sound like .,-26.454406803775605,-4.409067800629267,(ROOT (NNP _Name) (VP (P_will _will) (P_n't _n't) (VP (P_sound _sound) (PP _like))) (. _.)),bad,inchoative,182,syntax,argument_structure,sample10.0.FG-output.rank-1,-3.5910507532952054,-4.409067800629267,TRUE
Name will n't wake up .,Name will n't wake up .,-21.546304519771233,-3.5910507532952054,(ROOT (NNP _Name) (VP (P_will _will) (P_n't _n't) (VP (P_wake _wake) (RP _up))) (. _.)),good,inchoative,182,syntax,argument_structure,sample10.0.FG-output.rank-1,-3.5910507532952054,-4.409067800629267,TRUE
Name will n't sound like .,Name will n't sound like .,-31.127224729212116,-5.187870788202019,(ROOT (P_Name _Name) (VP (P_will _will) (P_n't _n't) (VP (VB _sound) (PP _like))) (P_. _.)),bad,inchoative,182,syntax,argument_structure,sample2.0.FG-output.rank-1,-3.650651493613475,-5.187870788202019,TRUE
Name will n't wake up .,Name will n't wake up .,-21.903908961680848,-3.650651493613475,(ROOT (P_Name _Name) (VP (P_will _will) (P_n't _n't) (VP (P_wake _wake) (PRT _up))) (P_. _.)),good,inchoative,182,syntax,argument_structure,sample2.0.FG-output.rank-1,-3.650651493613475,-5.187870788202019,TRUE
Name will n't sound like .,Name will n't sound like .,-27.852534181676514,-4.642089030279419,(ROOT (NNP _Name) (VP (P_will _will) (P_n't _n't) (VP (VB _sound) (PP _like))) (P_. _.)),bad,inchoative,182,syntax,argument_structure,sample3.0.FG-output.rank-1,-3.850187888500433,-4.642089030279419,TRUE
Name will n't wake up .,Name will n't wake up .,-23.101127331002598,-3.850187888500433,(ROOT (NNP _Name) (VP (P_will _will) (P_n't _n't) (VB _wake) (RB _up)) (P_. _.)),good,inchoative,182,syntax,argument_structure,sample3.0.FG-output.rank-1,-3.850187888500433,-4.642089030279419,TRUE
Name will n't sound like .,Name will n't sound like .,-27.25959680001414,-4.54326613333569,(ROOT (P_Name _Name) (VP (P_will _will) (NOT _n't) (VP (P_sound _sound) (PP _like))) (. _.)),bad,inchoative,182,syntax,argument_structure,sample4.0.FG-output.rank-1,-3.7379255012428394,-4.54326613333569,TRUE
Name will n't wake up .,Name will n't wake up .,-22.427553007457032,-3.7379255012428394,(ROOT (P_Name _Name) (VP (P_will _will) (NOT _n't) (VP (P_wake _wake) (RP _up))) (. _.)),good,inchoative,182,syntax,argument_structure,sample4.0.FG-output.rank-1,-3.7379255012428394,-4.54326613333569,TRUE
Name will n't sound like .,Name will n't sound like .,-29.69158322018787,-4.948597203364645,(ROOT (P_Name _Name) (VP (P_will _will) (P_n't _n't) (VP (VB _sound) (PP _like))) (P_. _.)),bad,inchoative,182,syntax,argument_structure,sample5.0.FG-output.rank-1,-4.145862301403128,-4.948597203364645,TRUE
Name will n't wake up .,Name will n't wake up .,-24.875173808418772,-4.145862301403128,(ROOT (P_Name _Name) (VP (P_will _will) (P_n't _n't) (VP (VB _wake) (P_up _up))) (P_. _.)),good,inchoative,182,syntax,argument_structure,sample5.0.FG-output.rank-1,-4.145862301403128,-4.948597203364645,TRUE
Name will n't sound like .,Name will n't sound like .,-30.05006437656938,-5.008344062761563,(ROOT (NNP _Name) (VP (P_will _will) (P_n't _n't) (VP (VB _sound) (PP _like))) (P_. _.)),bad,inchoative,182,syntax,argument_structure,sample6.0.FG-output.rank-1,-3.9922363607349793,-5.008344062761563,TRUE
Name will n't wake up .,Name will n't wake up .,-23.953418164409875,-3.9922363607349793,(ROOT (NNP _Name) (VP (P_will _will) (P_n't _n't) (VP (VB _wake) (P_up _up))) (P_. _.)),good,inchoative,182,syntax,argument_structure,sample6.0.FG-output.rank-1,-3.9922363607349793,-5.008344062761563,TRUE
Name will n't sound like .,Name will n't sound like .,-28.084825549883217,-4.680804258313869,(ROOT (NNP _Name) (VP (MD _will) (P_n't _n't) (VB _sound) (PP _like)) (. _.)),bad,inchoative,182,syntax,argument_structure,sample7.0.FG-output.rank-1,-4.22451396206839,-4.680804258313869,TRUE
Name will n't wake up .,Name will n't wake up .,-25.34708377241034,-4.22451396206839,(ROOT (NNP _Name) (VP (P_will _will) (NOT _n't) (VP (VB _wake) (P_up _up))) (. _.)),good,inchoative,182,syntax,argument_structure,sample7.0.FG-output.rank-1,-4.22451396206839,-4.680804258313869,TRUE
Name will n't sound like .,Name will n't sound like .,-26.376894399967895,-4.396149066661316,(ROOT (P_Name _Name) (VP (P_will _will) (NOT _n't) (VP (P_sound _sound) (PP _like))) (P_. _.)),bad,inchoative,182,syntax,argument_structure,sample8.0.FG-output.rank-1,-4.126466798423127,-4.396149066661316,TRUE
Name will n't wake up .,Name will n't wake up .,-24.758800790538764,-4.126466798423127,(ROOT (P_Name _Name) (VP (P_will _will) (NOT _n't) (VP (VB _wake) (P_up _up))) (P_. _.)),good,inchoative,182,syntax,argument_structure,sample8.0.FG-output.rank-1,-4.126466798423127,-4.396149066661316,TRUE
Name will n't sound like .,Name will n't sound like .,-26.16473209129643,-4.360788681882738,(ROOT (P_Name _Name) (VP (P_will _will) (P_n't _n't) (VP (P_sound _sound) (PP _like))) (. _.)),bad,inchoative,182,syntax,argument_structure,sample9.0.FG-output.rank-1,-3.598620964514309,-4.360788681882738,TRUE
Name will n't wake up .,Name will n't wake up .,-21.591725787085856,-3.598620964514309,(ROOT (P_Name _Name) (VP (P_will _will) (P_n't _n't) (VP (P_wake _wake) (RP _up))) (. _.)),good,inchoative,182,syntax,argument_structure,sample9.0.FG-output.rank-1,-3.598620964514309,-4.360788681882738,TRUE
these gloves like .,these gloves like .,-24.586030012604077,-6.146507503151019,(ROOT (NP (P_these _these) (NNS _gloves)) (VBP _like) (. _.)),bad,inchoative,184,syntax,argument_structure,sample1.0.FG-output.rank-1,-7.920126908441373,-6.146507503151019,FALSE
these gloves twist .,these gloves twist .,-31.680507633765494,-7.920126908441373,(ROOT (NP (NP (P_these _these) (NNS _gloves)) (NN _twist)) (P_. _.)),good,inchoative,184,syntax,argument_structure,sample1.0.FG-output.rank-1,-7.920126908441373,-6.146507503151019,FALSE
these gloves like .,these gloves like .,-24.70124994495568,-6.17531248623892,(ROOT (NP (P_these _these) (NNS _gloves)) (PP _like) (. _.)),bad,inchoative,184,syntax,argument_structure,sample10.0.FG-output.rank-1,-7.459396549108854,-6.17531248623892,FALSE
these gloves twist .,these gloves twist .,-29.837586196435417,-7.459396549108854,(ROOT (NP (P_these _these) (NNS _gloves)) (VP _twist) (P_. _.)),good,inchoative,184,syntax,argument_structure,sample10.0.FG-output.rank-1,-7.459396549108854,-6.17531248623892,FALSE
these gloves like .,these gloves like .,-25.18949068282901,-6.297372670707253,(ROOT (NP (P_these _these) (NNS _gloves)) (VP _like) (P_. _.)),bad,inchoative,184,syntax,argument_structure,sample2.0.FG-output.rank-1,-7.459617254355557,-6.297372670707253,FALSE
these gloves twist .,these gloves twist .,-29.838469017422227,-7.459617254355557,(ROOT (NP (P_these _these) (NNS _gloves)) (VP _twist) (P_. _.)),good,inchoative,184,syntax,argument_structure,sample2.0.FG-output.rank-1,-7.459617254355557,-6.297372670707253,FALSE
these gloves like .,these gloves like .,-24.424351937843028,-6.106087984460757,(ROOT (NP (P_these _these) (NNS _gloves)) (PP _like) (. _.)),bad,inchoative,184,syntax,argument_structure,sample3.0.FG-output.rank-1,-7.354504475961491,-6.106087984460757,FALSE
these gloves twist .,these gloves twist .,-29.418017903845964,-7.354504475961491,(ROOT (NP (P_these _these) (NNS _gloves)) (VP _twist) (P_. _.)),good,inchoative,184,syntax,argument_structure,sample3.0.FG-output.rank-1,-7.354504475961491,-6.106087984460757,FALSE
these gloves like .,these gloves like .,-24.84233308725539,-6.210583271813848,(ROOT (NP (P_these _these) (NNS _gloves)) (PP _like) (. _.)),bad,inchoative,184,syntax,argument_structure,sample4.0.FG-output.rank-1,-7.418886423296215,-6.210583271813848,FALSE
these gloves twist .,these gloves twist .,-29.675545693184862,-7.418886423296215,(ROOT (NP (P_these _these) (NNS _gloves)) (VP _twist) (P_. _.)),good,inchoative,184,syntax,argument_structure,sample4.0.FG-output.rank-1,-7.418886423296215,-6.210583271813848,FALSE
these gloves like .,these gloves like .,-24.883926530969397,-6.220981632742349,(ROOT (NP (P_these _these) (NNS _gloves)) (PP _like) (P_. _.)),bad,inchoative,184,syntax,argument_structure,sample5.0.FG-output.rank-1,-7.438747007841129,-6.220981632742349,FALSE
these gloves twist .,these gloves twist .,-29.754988031364515,-7.438747007841129,(ROOT (NP (P_these _these) (NNS _gloves)) (VP _twist) (P_. _.)),good,inchoative,184,syntax,argument_structure,sample5.0.FG-output.rank-1,-7.438747007841129,-6.220981632742349,FALSE
these gloves like .,these gloves like .,-25.105231245027536,-6.276307811256884,(ROOT (NP (P_these _these) (NNS _gloves)) (PP _like) (. _.)),bad,inchoative,184,syntax,argument_structure,sample6.0.FG-output.rank-1,-7.734001287531651,-6.276307811256884,FALSE
these gloves twist .,these gloves twist .,-30.936005150126604,-7.734001287531651,(ROOT (NP (NP (P_these _these) (NNS _gloves)) (NN _twist)) (P_. _.)),good,inchoative,184,syntax,argument_structure,sample6.0.FG-output.rank-1,-7.734001287531651,-6.276307811256884,FALSE
these gloves like .,these gloves like .,-24.69951360899978,-6.174878402249945,(ROOT (NP (P_these _these) (NNS _gloves)) (VP _like) (P_. _.)),bad,inchoative,184,syntax,argument_structure,sample7.0.FG-output.rank-1,-8.066993910116617,-6.174878402249945,FALSE
these gloves twist .,these gloves twist .,-32.26797564046647,-8.066993910116617,(ROOT (NP (P_these _these) (NNS _gloves)) (NP _twist) (. _.)),good,inchoative,184,syntax,argument_structure,sample7.0.FG-output.rank-1,-8.066993910116617,-6.174878402249945,FALSE
these gloves like .,these gloves like .,-24.713311705306616,-6.178327926326654,(ROOT (NP (P_these _these) (NNS _gloves)) (VP _like) (P_. _.)),bad,inchoative,184,syntax,argument_structure,sample8.0.FG-output.rank-1,-7.274235359953386,-6.178327926326654,FALSE
these gloves twist .,these gloves twist .,-29.096941439813545,-7.274235359953386,(ROOT (NP (P_these _these) (NNS _gloves)) (VP _twist) (P_. _.)),good,inchoative,184,syntax,argument_structure,sample8.0.FG-output.rank-1,-7.274235359953386,-6.178327926326654,FALSE
these gloves like .,these gloves like .,-24.640434781481247,-6.160108695370312,(ROOT (NP (P_these _these) (NNS _gloves)) (PP _like) (P_. _.)),bad,inchoative,184,syntax,argument_structure,sample9.0.FG-output.rank-1,-7.70160294138898,-6.160108695370312,FALSE
