Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name might fire what children ?,Name might fire what children ?,-42.26328597627415,-7.043880996045691,(ROOT (NP _Name) (VP (MD _might) (NP (NN _fire) (SBAR (WHNP _what) (NP _children)))) (. _?)),good,left_branch_island_echo_question,107,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-7.043880996045691,-6.152759877782213,FALSE
what might Name fire children ?,what might Name fire children ?,-38.33971276153636,-6.389952126922727,(ROOT (WHNP _what) (VP (MD _might) (NP (NP (NNP _Name) (NN _fire)) (NNS _children))) (. _?)),bad,left_branch_island_echo_question,107,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-7.413104315042762,-6.389952126922727,FALSE
Name might fire what children ?,Name might fire what children ?,-44.47862589025657,-7.413104315042762,(ROOT (S (NP _Name) (VP (MD _might) (NP _fire))) (FRAG (WHNP (WDT _what) (NNS _children)) (. _?))),good,left_branch_island_echo_question,107,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-7.413104315042762,-6.389952126922727,FALSE
what might Name fire children ?,what might Name fire children ?,-39.00788283020072,-6.501313805033454,(ROOT (WHNP _what) (SQ (MD _might) (NP (NP (NNP _Name) (NN _fire)) (NNS _children))) (. _?)),bad,left_branch_island_echo_question,107,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-7.049261467382439,-6.501313805033454,FALSE
Name might fire what children ?,Name might fire what children ?,-42.29556880429463,-7.049261467382439,(ROOT (NP _Name) (VP (MD _might) (NP (NN _fire) (SBAR (WHNP _what) (NP _children)))) (. _?)),good,left_branch_island_echo_question,107,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-7.049261467382439,-6.501313805033454,FALSE
Name is thinking about whose apples ?,Name is thinking about whose apples ?,-43.13579145375748,-6.162255921965354,(ROOT (NP _Name) (VP (AUX _is) (VP (VBG _thinking) (PP (IN _about) (WHNP (WP$ _whose) (NNS _apples))))) (. _?)),good,left_branch_island_echo_question,117,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-6.162255921965354,-5.982531300061065,FALSE
whose is Name thinking about apples ?,whose is Name thinking about apples ?,-41.877719100427456,-5.982531300061065,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _thinking) (PP (IN _about) (NP _apples)))) (. _?)),bad,left_branch_island_echo_question,117,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-6.162255921965354,-5.982531300061065,FALSE
Name is thinking about whose apples ?,Name is thinking about whose apples ?,-45.85373540700976,-6.550533629572823,(ROOT (NP _Name) (VP (AUX _is) (VP (VBG _thinking) (PP (IN _about) (WHNP (WP$ _whose) (NNS _apples))))) (. _?)),good,left_branch_island_echo_question,117,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.550533629572823,-6.13712410069135,FALSE
whose is Name thinking about apples ?,whose is Name thinking about apples ?,-42.95986870483945,-6.13712410069135,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _thinking) (PP (IN _about) (NP _apples)))) (. _?)),bad,left_branch_island_echo_question,117,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.550533629572823,-6.13712410069135,FALSE
Name is thinking about whose apples ?,Name is thinking about whose apples ?,-43.61195759683534,-6.230279656690763,(ROOT (NP _Name) (VP (AUX _is) (VP (VBG _thinking) (PP (IN _about) (NP (WP$ _whose) (NNS _apples))))) (. _?)),good,left_branch_island_echo_question,117,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-6.230279656690763,-6.108691338455597,FALSE
whose is Name thinking about apples ?,whose is Name thinking about apples ?,-42.76083936918918,-6.108691338455597,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _thinking) (PP (IN _about) (NP _apples)))) (. _?)),bad,left_branch_island_echo_question,117,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-6.230279656690763,-6.108691338455597,FALSE
Name is thinking about whose apples ?,Name is thinking about whose apples ?,-46.44094376090159,-6.634420537271656,(ROOT (NP _Name) (VP (AUX _is) (VP (VBG _thinking) (PP (IN _about) (WHNP (WP$ _whose) (NNS _apples))))) (. _?)),good,left_branch_island_echo_question,117,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.634420537271656,-6.171865286069023,FALSE
whose is Name thinking about apples ?,whose is Name thinking about apples ?,-43.20305700248316,-6.171865286069023,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _thinking) (PP (IN _about) (NP _apples)))) (. _?)),bad,left_branch_island_echo_question,117,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.634420537271656,-6.171865286069023,FALSE
Name is thinking about whose apples ?,Name is thinking about whose apples ?,-46.549554179384636,-6.649936311340662,(ROOT (NP _Name) (VP (AUX _is) (VP (VBG _thinking) (PP (IN _about) (WHNP (WP$ _whose) (NNS _apples))))) (. _?)),good,left_branch_island_echo_question,117,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.649936311340662,-6.22428493698914,FALSE
whose is Name thinking about apples ?,whose is Name thinking about apples ?,-43.56999455892398,-6.22428493698914,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _thinking) (PP (IN _about) (NP _apples)))) (. _?)),bad,left_branch_island_echo_question,117,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.649936311340662,-6.22428493698914,FALSE
Name is thinking about whose apples ?,Name is thinking about whose apples ?,-42.690966090190095,-6.098709441455728,(ROOT (NP _Name) (VP (AUX _is) (VP (VBG _thinking) (PP (IN _about) (NP (WP$ _whose) (NNS _apples))))) (. _?)),good,left_branch_island_echo_question,117,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.098709441455728,-6.230080239904096,TRUE
whose is Name thinking about apples ?,whose is Name thinking about apples ?,-43.61056167932867,-6.230080239904096,(ROOT (WHNP _whose) (VP (AUX _is) (NP _Name) (VP (VBG _thinking) (PP (IN _about) (NP _apples)))) (. _?)),bad,left_branch_island_echo_question,117,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.098709441455728,-6.230080239904096,TRUE
Name is thinking about whose apples ?,Name is thinking about whose apples ?,-42.30416284213106,-6.043451834590152,(ROOT (NP _Name) (VP (AUX _is) (VP (VBG _thinking) (PP (IN _about) (NP (WP$ _whose) (NNS _apples))))) (. _?)),good,left_branch_island_echo_question,117,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.043451834590152,-6.198592971228571,TRUE
whose is Name thinking about apples ?,whose is Name thinking about apples ?,-43.3901507986,-6.198592971228571,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _thinking) (PP (IN _about) (NP _apples)))) (. _?)),bad,left_branch_island_echo_question,117,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.043451834590152,-6.198592971228571,TRUE
Name is thinking about whose apples ?,Name is thinking about whose apples ?,-43.16426627284543,-6.166323753263633,(ROOT (NP _Name) (VP (AUX _is) (VP (VBG _thinking) (PP (IN _about) (NP (WP$ _whose) (NNS _apples))))) (. _?)),good,left_branch_island_echo_question,117,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.166323753263633,-6.231326743452988,TRUE
whose is Name thinking about apples ?,whose is Name thinking about apples ?,-43.61928720417092,-6.231326743452988,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _thinking) (PP (IN _about) (NP _apples)))) (. _?)),bad,left_branch_island_echo_question,117,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.166323753263633,-6.231326743452988,TRUE
Name is thinking about whose apples ?,Name is thinking about whose apples ?,-42.87076105572136,-6.124394436531623,(ROOT (NP _Name) (VP (AUX _is) (VP (VBG _thinking) (PP (IN _about) (NP (WP$ _whose) (NNS _apples))))) (. _?)),good,left_branch_island_echo_question,117,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-6.124394436531623,-6.237998247401871,TRUE
whose is Name thinking about apples ?,whose is Name thinking about apples ?,-43.6659877318131,-6.237998247401871,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _thinking) (PP (IN _about) (NP _apples)))) (. _?)),bad,left_branch_island_echo_question,117,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-6.124394436531623,-6.237998247401871,TRUE
Name is thinking about whose apples ?,Name is thinking about whose apples ?,-44.05081526062958,-6.292973608661368,(ROOT (NP _Name) (VP (AUX _is) (VP (VBG _thinking) (PP (IN _about) (NP (WP$ _whose) (NNS _apples))))) (. _?)),good,left_branch_island_echo_question,117,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.292973608661368,-6.525989530135422,TRUE
whose is Name thinking about apples ?,whose is Name thinking about apples ?,-45.681926710947955,-6.525989530135422,(ROOT (WHNP _whose) (SQ (AUX _is) (NP _Name) (VP (VBG _thinking) (PP (IN _about) (NP _apples)))) (. _?)),bad,left_branch_island_echo_question,117,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.292973608661368,-6.525989530135422,TRUE
what had Name brought gloves ?,what had Name brought gloves ?,-33.64296127024137,-5.607160211706895,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _brought) (NP _gloves))) (. _?)),bad,left_branch_island_echo_question,123,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-6.273646555828214,-5.607160211706895,FALSE
Name had brought what gloves ?,Name had brought what gloves ?,-37.64187933496928,-6.273646555828214,(ROOT (NP _Name) (VP (VBD _had) (VP (VBD _brought) (WHNP (WDT _what) (NNS _gloves)))) (. _?)),good,left_branch_island_echo_question,123,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-6.273646555828214,-5.607160211706895,FALSE
what had Name brought gloves ?,what had Name brought gloves ?,-33.655709513000694,-5.609284918833449,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _brought) (NP _gloves))) (. _?)),bad,left_branch_island_echo_question,123,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.262141231754357,-5.609284918833449,FALSE
Name had brought what gloves ?,Name had brought what gloves ?,-37.57284739052614,-6.262141231754357,(ROOT (NP _Name) (VP (VBD _had) (VP (VBD _brought) (WHNP (WDT _what) (NNS _gloves)))) (. _?)),good,left_branch_island_echo_question,123,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.262141231754357,-5.609284918833449,FALSE
what had Name brought gloves ?,what had Name brought gloves ?,-32.59081145984954,-5.431801909974923,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _brought) (NP _gloves))) (. _?)),bad,left_branch_island_echo_question,123,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-6.27136168867298,-5.431801909974923,FALSE
Name had brought what gloves ?,Name had brought what gloves ?,-37.62817013203788,-6.27136168867298,(ROOT (NP _Name) (VP (VBD _had) (VP (VBD _brought) (WHNP (WDT _what) (NNS _gloves)))) (. _?)),good,left_branch_island_echo_question,123,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-6.27136168867298,-5.431801909974923,FALSE
what had Name brought gloves ?,what had Name brought gloves ?,-32.32288622676493,-5.387147704460822,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _brought) (NP _gloves))) (. _?)),bad,left_branch_island_echo_question,123,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.237621249824016,-5.387147704460822,FALSE
Name had brought what gloves ?,Name had brought what gloves ?,-37.4257274989441,-6.237621249824016,(ROOT (NP _Name) (VP (AUX _had) (VP (VBD _brought) (WHNP (WDT _what) (NNS _gloves)))) (. _?)),good,left_branch_island_echo_question,123,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.237621249824016,-5.387147704460822,FALSE
what had Name brought gloves ?,what had Name brought gloves ?,-32.42641014728532,-5.404401691214219,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _brought) (NP _gloves))) (. _?)),bad,left_branch_island_echo_question,123,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.25188891935901,-5.404401691214219,FALSE
Name had brought what gloves ?,Name had brought what gloves ?,-37.51133351615406,-6.25188891935901,(ROOT (NP _Name) (VP (AUX _had) (VP (VBD _brought) (WHNP (WDT _what) (NNS _gloves)))) (. _?)),good,left_branch_island_echo_question,123,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.25188891935901,-5.404401691214219,FALSE
what had Name brought gloves ?,what had Name brought gloves ?,-32.43330461383173,-5.405550768971955,(ROOT (WHNP _what) (VP (VBD _had) (NP _Name) (VP (VBD _brought) (NP _gloves))) (. _?)),bad,left_branch_island_echo_question,123,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.286104599438425,-5.405550768971955,FALSE
Name had brought what gloves ?,Name had brought what gloves ?,-37.71662759663055,-6.286104599438425,(ROOT (NP _Name) (VP (VBD _had) (VP (VBD _brought) (WHNP (WDT _what) (NNS _gloves)))) (. _?)),good,left_branch_island_echo_question,123,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.286104599438425,-5.405550768971955,FALSE
what had Name brought gloves ?,what had Name brought gloves ?,-32.83258557413328,-5.47209759568888,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _brought) (NP _gloves))) (. _?)),bad,left_branch_island_echo_question,123,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.417699614933382,-5.47209759568888,FALSE
Name had brought what gloves ?,Name had brought what gloves ?,-38.50619768960029,-6.417699614933382,(ROOT (NP _Name) (VP (VBD _had) (VP (VBD _brought) (WHNP (WDT _what) (NNS _gloves)))) (. _?)),good,left_branch_island_echo_question,123,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.417699614933382,-5.47209759568888,FALSE
what had Name brought gloves ?,what had Name brought gloves ?,-32.47433465418305,-5.412389109030509,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _brought) (NP _gloves))) (. _?)),bad,left_branch_island_echo_question,123,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.218362003626125,-5.412389109030509,FALSE
Name had brought what gloves ?,Name had brought what gloves ?,-37.31017202175675,-6.218362003626125,(ROOT (NP _Name) (VP (VBD _had) (VP (VBD _brought) (WHNP (WDT _what) (NNS _gloves)))) (. _?)),good,left_branch_island_echo_question,123,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.218362003626125,-5.412389109030509,FALSE
what had Name brought gloves ?,what had Name brought gloves ?,-32.177700208073524,-5.362950034678921,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _brought) (NP _gloves))) (. _?)),bad,left_branch_island_echo_question,123,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-6.239823154640747,-5.362950034678921,FALSE
Name had brought what gloves ?,Name had brought what gloves ?,-37.43893892784448,-6.239823154640747,(ROOT (NP _Name) (VP (VBD _had) (VP (VBD _brought) (WHNP (WDT _what) (NNS _gloves)))) (. _?)),good,left_branch_island_echo_question,123,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-6.239823154640747,-5.362950034678921,FALSE
what had Name brought gloves ?,what had Name brought gloves ?,-34.23193429374297,-5.705322382290494,(ROOT (WHNP _what) (SQ (AUX _had) (NP _Name) (VP (VBD _brought) (NP _gloves))) (. _?)),bad,left_branch_island_echo_question,123,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.314689885086218,-5.705322382290494,FALSE
Name had brought what gloves ?,Name had brought what gloves ?,-37.88813931051731,-6.314689885086218,(ROOT (NP _Name) (VP (AUX _had) (VP (VBD _brought) (WHNP (WDT _what) (NNS _gloves)))) (. _?)),good,left_branch_island_echo_question,123,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.314689885086218,-5.705322382290494,FALSE
which did Name fire ladies ?,which did Name fire ladies ?,-39.56484091077668,-6.594140151796114,(ROOT (WHNP _which) (SQ (AUX _did) (NP _Name) (VP (NN _fire) (NP _ladies))) (. _?)),bad,left_branch_island_echo_question,138,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-6.421392168116102,-6.594140151796114,TRUE
Name did fire which ladies ?,Name did fire which ladies ?,-38.52835300869661,-6.421392168116102,(ROOT (NP _Name) (VP (AUX _did) (NP _fire) (WHNP (WDT _which) (NNS _ladies))) (. _?)),good,left_branch_island_echo_question,138,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-6.421392168116102,-6.594140151796114,TRUE
which did Name fire ladies ?,which did Name fire ladies ?,-40.99259283361471,-6.832098805602452,(ROOT (WHNP _which) (SQ (AUX _did) (NP _Name) (VP (NN _fire) (NP _ladies))) (. _?)),bad,left_branch_island_echo_question,138,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.453506431174215,-6.832098805602452,TRUE
Name did fire which ladies ?,Name did fire which ladies ?,-38.72103858704529,-6.453506431174215,(ROOT (NP _Name) (VP (AUX _did) (NP _fire) (WHNP (WDT _which) (NNS _ladies))) (. _?)),good,left_branch_island_echo_question,138,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.453506431174215,-6.832098805602452,TRUE
which did Name fire ladies ?,which did Name fire ladies ?,-40.320024368394215,-6.720004061399036,(ROOT (WHNP _which) (SQ (AUX _did) (NP _Name) (VP (NN _fire) (NP _ladies))) (. _?)),bad,left_branch_island_echo_question,138,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-7.062467411136787,-6.720004061399036,FALSE
Name did fire which ladies ?,Name did fire which ladies ?,-42.37480446682072,-7.062467411136787,(ROOT (NP _Name) (VP (AUX _did) (S (NP _fire) (WHNP (WDT _which) (NNS _ladies)))) (. _?)),good,left_branch_island_echo_question,138,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-7.062467411136787,-6.720004061399036,FALSE
which did Name fire ladies ?,which did Name fire ladies ?,-40.83151772636235,-6.805252954393725,(ROOT (WHNP _which) (SQ (AUX _did) (NP _Name) (NP (NN _fire) (NNS _ladies))) (. _?)),bad,left_branch_island_echo_question,138,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.571789494998535,-6.805252954393725,TRUE
Name did fire which ladies ?,Name did fire which ladies ?,-39.43073696999121,-6.571789494998535,(ROOT (NP _Name) (VP (AUX _did) (NP _fire) (WHNP (WDT _which) (NNS _ladies))) (. _?)),good,left_branch_island_echo_question,138,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.571789494998535,-6.805252954393725,TRUE
which did Name fire ladies ?,which did Name fire ladies ?,-40.04504831513818,-6.674174719189697,(ROOT (WHNP _which) (SQ (AUX _did) (NP _Name) (VP (NN _fire) (NP _ladies))) (. _?)),bad,left_branch_island_echo_question,138,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-7.24410183555461,-6.674174719189697,FALSE
Name did fire which ladies ?,Name did fire which ladies ?,-43.46461101332766,-7.24410183555461,(ROOT (NP _Name) (VP (VBD _did) (NP _fire) (FRAG (WHNP (WDT _which) (NNS _ladies)) (. _?)))),good,left_branch_island_echo_question,138,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-7.24410183555461,-6.674174719189697,FALSE
which did Name fire ladies ?,which did Name fire ladies ?,-39.12361482105436,-6.520602470175727,(ROOT (WHNP _which) (VP (AUX _did) (NP _Name) (NP (NN _fire) (NNS _ladies))) (. _?)),bad,left_branch_island_echo_question,138,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.883112490817257,-6.520602470175727,FALSE
Name did fire which ladies ?,Name did fire which ladies ?,-41.29867494490354,-6.883112490817257,(ROOT (NP _Name) (VP (VBD _did) (NP _fire) (FRAG (WHNP (WDT _which) (NNS _ladies)) (. _?)))),good,left_branch_island_echo_question,138,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.883112490817257,-6.520602470175727,FALSE
which did Name fire ladies ?,which did Name fire ladies ?,-39.93069973566634,-6.6551166226110565,(ROOT (WHNP _which) (VP (VBD _did) (NP _Name) (NP (NN _fire) (NNS _ladies))) (. _?)),bad,left_branch_island_echo_question,138,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.564412646238651,-6.6551166226110565,TRUE
Name did fire which ladies ?,Name did fire which ladies ?,-39.386475877431906,-6.564412646238651,(ROOT (NP _Name) (VP (AUX _did) (NP _fire) (WHNP (WDT _which) (NNS _ladies))) (. _?)),good,left_branch_island_echo_question,138,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.564412646238651,-6.6551166226110565,TRUE
which did Name fire ladies ?,which did Name fire ladies ?,-40.15114325263665,-6.691857208772775,(ROOT (WHNP _which) (SQ (AUX _did) (NP _Name) (VP (NN _fire) (NP _ladies))) (. _?)),bad,left_branch_island_echo_question,138,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.978253311399175,-6.691857208772775,FALSE
Name did fire which ladies ?,Name did fire which ladies ?,-41.86951986839505,-6.978253311399175,(ROOT (NP _Name) (VP (AUX _did) (S (NP _fire) (WHNP (WDT _which) (NNS _ladies)))) (. _?)),good,left_branch_island_echo_question,138,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.978253311399175,-6.691857208772775,FALSE
which did Name fire ladies ?,which did Name fire ladies ?,-39.83411558059946,-6.6390192634332434,(ROOT (WHNP _which) (VP (AUX _did) (NP _Name) (NP (NN _fire) (NNS _ladies))) (. _?)),bad,left_branch_island_echo_question,138,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-6.511542557024291,-6.6390192634332434,TRUE
Name did fire which ladies ?,Name did fire which ladies ?,-39.069255342145745,-6.511542557024291,(ROOT (NP _Name) (VP (AUX _did) (NP _fire) (WHNP (WDT _which) (NNS _ladies))) (. _?)),good,left_branch_island_echo_question,138,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-6.511542557024291,-6.6390192634332434,TRUE
which did Name fire ladies ?,which did Name fire ladies ?,-41.13242031693251,-6.855403386155419,(ROOT (WHNP _which) (SQ (AUX _did) (NP _Name) (NP (NN _fire) (NNS _ladies))) (. _?)),bad,left_branch_island_echo_question,138,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.677223307824807,-6.855403386155419,TRUE
Name did fire which ladies ?,Name did fire which ladies ?,-40.06333984694884,-6.677223307824807,(ROOT (NP _Name) (VP (AUX _did) (NP _fire) (WHNP (WDT _which) (NNS _ladies))) (. _?)),good,left_branch_island_echo_question,138,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.677223307824807,-6.855403386155419,TRUE
